No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
11.0,Brandon Aiyuk,25,WR,16,16.0,200.0,6-0,Arizona St.,3/17/1998,3,15.0,San Francisco 49ers / 1st / 25th pick / 2020
91.0,Arik Armstead,30,LDT,12,12.0,290.0,6-7,Oregon,11/15/1993,8,5.0,San Francisco 49ers / 1st / 17th pick / 2015
65.0,Aaron Banks,26,OL,15,14.0,325.0,6-5,Notre Dame,9/3/1997,2,7.0,San Francisco 49ers / 2nd / 48th pick / 2021
78.0,Ben Bartch,25,OL,5,0.0,315.0,6-6,Saint John's (MN),7/22/1998,3,0.0,Jacksonville Jaguars / 4th / 116th pick / 2020
51.0,Robert Beal,24,DL,4,0.0,250.0,6-4,Georgia,8/18/1999,Rook,0.0,San Francisco 49ers / 5th / 173rd pick / 2023
10.0,Ronnie Bell,23,WR,17,0.0,195.0,6-0,Michigan,1/28/2000,Rook,1.0,San Francisco 49ers / 7th / 253rd pick / 2023
97.0,Nick Bosa,26,DL,17,17.0,266.0,6-4,Ohio St.,10/23/1997,4,11.0,San Francisco 49ers / 1st / 2nd pick / 2019
64.0,Jake Brendel,31,OL,17,17.0,299.0,6-4,UCLA,9/10/1992,7,8.0,
22.0,Anthony Brown,30,CB,2,0.0,192.0,5-11,Purdue,12/15/1993,7,0.0,Dallas Cowboys / 6th / 189th pick / 2016
27.0,Ji'Ayir Brown,23,S,15,5.0,202.0,5-11,"Lackawanna,Penn St.",1/25/2000,Rook,2.0,San Francisco 49ers / 3rd / 87th pick / 2023
40.0,Austin Bryant,27,DL,2,0.0,250.0,6-5,Clemson,11/12/1996,4,0.0,Detroit Lions / 4th / 117th pick / 2019
74.0,Spencer Burford,23,OL,14,13.0,300.0,6-4,Texas-San Antonio,7/19/2000,1,6.0,San Francisco 49ers / 4th / 134th pick / 2022
48.0,Oren Burks,28,LB,15,5.0,233.0,6-3,Vanderbilt,3/21/1995,5,3.0,Green Bay Packers / 3rd / 88th pick / 2018
84.0,Chris Conley,31,WR,8,0.0,205.0,6-3,Georgia,10/25/1992,8,1.0,Kansas City Chiefs / 3rd / 76th pick / 2015
14.0,Sam Darnold,26,QB,10,1.0,225.0,6-3,USC,6/5/1997,5,1.0,New York Jets / 1st / 3rd pick / 2018
66.0,Jesse Davis,32,OL,1,0.0,309.0,6-6,Idaho,9/15/1991,6,0.0,
93.0,Kalia Davis,25,DL,3,0.0,310.0,6-2,Central Florida,10/2/1998,1,0.0,San Francisco 49ers / 6th / 220th pick / 2022
32.0,Tyrion Davis-Price,23,RB,1,0.0,219.0,6-1,LSU,10/23/2000,1,0.0,San Francisco 49ers / 3rd / 93rd pick / 2022
82.0,Ross Dwelley,28,TE,12,0.0,235.0,6-5,San Diego,1/26/1995,5,0.0,
55.0,Jon Feliciano,31,OL,16,7.0,325.0,6-4,Miami (FL),2/10/1992,8,4.0,Oakland Raiders / 4th / 128th pick / 2015
94.0,Clelin Ferrell,26,DL,17,17.0,265.0,6-4,Clemson,5/17/1997,4,8.0,Oakland Raiders / 1st / 4th pick / 2019
45.0,Demetrius Flannigan-Fowles,27,LB,16,1.0,210.0,6-2,Arizona,9/4/1996,3,1.0,
31.0,Tashaun Gipson,33,S,16,16.0,212.0,5-11,Wyoming,8/7/1990,11,5.0,
90.0,Kevin Givens,26,DL,17,1.0,285.0,6-1,Penn St.,3/1/1997,4,2.0,
50.0,Jalen Graham,22,LB,4,0.0,220.0,6-3,Purdue,1/11/2001,Rook,0.0,San Francisco 49ers / 7th / 255th pick / 2023
57.0,Dre Greenlaw,26,LB,15,15.0,230.0,6-0,Arkansas,5/25/1997,4,7.0,San Francisco 49ers / 5th / 148th pick / 2019
5.0,Randy Gregory,31,LB,12,0.0,242.0,6-5,"Arizona Western,Nebraska",11/23/1992,8,1.0,Dallas Cowboys / 2nd / 60th pick / 2015
98.0,Javon Hargrave,30,DL,16,16.0,305.0,6-2,South Carolina St.,2/7/1993,7,10.0,Pittsburgh Steelers / 3rd / 89th pick / 2016
35.0,Erik Harris,33,S,3,0.0,225.0,6-2,California (PA),4/2/1990,7,0.0,
41.0,Tayler Hawkins,26,S,1,1.0,205.0,6-1,San Diego St.,12/27/1997,1,0.0,
29.0,Talanoa Hufanga,24,S,10,10.0,200.0,6-0,USC,2/2/1999,2,3.0,San Francisco 49ers / 5th / 180th pick / 2021
92.0,Kerry Hyder,32,DE,4,0.0,275.0,6-2,Texas Tech,5/2/1991,8,0.0,
95.0,Drake Jackson,22,DL,8,0.0,273.0,6-4,USC,4/12/2001,1,1.0,San Francisco 49ers / 2nd / 61st pick / 2022
38.0,Shemar Jean-Charles,25,CB,5,0.0,184.0,5-10,Appalachian St.,6/20/1998,2,0.0,Green Bay Packers / 5th / 178th pick / 2021
15.0,Jauan Jennings,26,WR,13,2.0,212.0,6-3,Tennessee,7/10/1997,2,3.0,San Francisco 49ers / 7th / 217th pick / 2020
69.0,Sebastian Joseph-Day,28,DT,2,0.0,310.0,6-4,Rutgers,3/21/1995,4,0.0,Los Angeles Rams / 6th / 195th pick / 2018
44.0,Kyle Juszczyk,32,FB,17,16.0,235.0,6-1,Harvard,4/23/1991,10,1.0,Baltimore Ravens / 4th / 130th pick / 2013
99.0,Javon Kinlaw,26,DT,17,6.0,319.0,6-5,South Carolina,10/3/1997,3,4.0,San Francisco 49ers / 1st / 14th pick / 2020
85.0,George Kittle,30,TE,16,16.0,250.0,6-4,Iowa,10/9/1993,6,11.0,San Francisco 49ers / 5th / 146th pick / 2017
2.0,Deommodore Lenoir,24,DB,17,17.0,200.0,5-10,Oregon,10/6/1999,2,5.0,San Francisco 49ers / 5th / 172nd pick / 2021
61.0,Corey Luciano,25,OL,2,0.0,307.0,6-4,"Diablo Valley College,Washington",8/14/1998,Rook,0.0,
28.0,Darrell Luter,23,CB,7,0.0,190.0,6-0,"Pearl River CC,South Alabama",4/24/2000,Rook,0.0,San Francisco 49ers / 5th / 155th pick / 2023
86.0,Tay Martin,26,WR,1,0.0,186.0,6-3,"Washington St.,Oklahoma St.",12/14/1997,1,0.0,
24.0,Jordan Mason,24,RB,17,0.0,223.0,5-11,Georgia Tech,5/24/1999,1,2.0,
23.0,Christian McCaffrey,27,RB,16,16.0,210.0,5-11,Stanford,6/7/1996,6,18.0,Carolina Panthers / 1st / 8th pick / 2017
3.0,Ray-Ray McCloud,27,WR,12,1.0,185.0,5-9,Clemson,10/15/1996,5,2.0,Buffalo Bills / 6th / 187th pick / 2018
96.0,T.Y. McGill,31,DL,2,0.0,295.0,6-0,North Carolina St.,11/23/1992,8,0.0,
68.0,Colton McKivitz,27,OL,17,17.0,301.0,6-6,West Virginia,8/9/1996,3,8.0,San Francisco 49ers / 5th / 153rd pick / 2020
22.0,Jeremy McNichols,28,RB,3,0.0,214.0,5-9,Boise St.,12/26/1995,6,0.0,Tampa Bay Buccaneers / 5th / 162nd pick / 2017
25.0,Elijah Mitchell,25,RB,11,1.0,200.0,5-10,Louisiana,5/2/1998,2,2.0,San Francisco 49ers / 6th / 194th pick / 2021
4.0,Jake Moody,24,K,17,0.0,210.0,6-1,Michigan,11/23/1999,Rook,3.0,San Francisco 49ers / 3rd / 99th pick / 2023
76.0,Jaylon Moore,25,OL,16,2.0,311.0,6-4,Western Michigan,1/9/1998,2,2.0,San Francisco 49ers / 5th / 155th pick / 2021
30.0,George Odum,30,S,11,0.0,202.0,6-1,Central Arkansas,11/3/1993,5,1.0,
26.0,Isaiah Oliver,27,DB,17,6.0,202.0,6-0,Colorado,9/30/1996,5,3.0,Atlanta Falcons / 2nd / 58th pick / 2018
46.0,Taybor Pepper,29,LS,17,0.0,245.0,6-4,Michigan St.,5/28/1994,6,1.0,
75.0,Matt Pryor,29,OL,15,0.0,332.0,6-7,TCU,12/16/1994,4,1.0,Philadelphia Eagles / 6th / 206th pick / 2018
13.0,Brock Purdy,24,QB,16,16.0,220.0,6-1,Iowa St.,12/27/1999,1,18.0,San Francisco 49ers / 7th / 262nd pick / 2022
59.0,Curtis Robinson,25,LB,3,0.0,235.0,6-3,Stanford,6/2/1998,2,0.0,
33.0,Logan Ryan,32,S,5,2.0,195.0,5-11,Rutgers,2/9/1991,10,1.0,New England Patriots / 3rd / 83rd pick / 2013
19.0,Deebo Samuel,27,WR,15,15.0,215.0,6-0,South Carolina,1/15/1996,4,11.0,San Francisco 49ers / 2nd / 36th pick / 2019
35.0,Kendall Sheffield,27,DB,3,0.0,200.0,5-10,Ohio St.,5/30/1996,4,0.0,Atlanta Falcons / 4th / 111th pick / 2019
83.0,Willie Snead,31,WR,4,0.0,195.0,5-11,Ball St.,10/17/1992,8,0.0,
35.0,Tre Swilling,24,T,2,0.0,196.0,6-0,Georgia Tech,3/26/1999,1,0.0,
20.0,Ambry Thomas,24,CB,15,6.0,190.0,6-0,Michigan,9/9/1999,2,3.0,San Francisco 49ers / 3rd / 102nd pick / 2021
22.0,Jason Verrett,32,CB,1,0.0,188.0,5-10,TCU,6/18/1991,9,0.0,San Diego Chargers / 1st / 25th pick / 2014
7.0,Charvarius Ward,27,CB,17,17.0,196.0,6-1,"Hinds CC,Middle Tenn. St.",5/16/1996,5,11.0,
54.0,Fred Warner,27,LB,17,17.0,230.0,6-3,BYU,11/19/1996,5,17.0,San Francisco 49ers / 3rd / 70th pick / 2018
71.0,Trent Williams,35,T,15,15.0,320.0,6-5,Oklahoma,7/19/1988,13,17.0,Washington Redskins / 1st / 4th pick / 2010
9.0,Brayden Willis,24,TE,7,0.0,240.0,6-4,Oklahoma,11/11/1999,Rook,0.0,San Francisco 49ers / 7th / 247th pick / 2023
53.0,Dee Winters,23,LB,15,0.0,227.0,5-11,TCU,10/17/2000,Rook,1.0,San Francisco 49ers / 6th / 216th pick / 2023
18.0,Mitch Wishnowsky,31,P,17,0.0,220.0,6-2,Utah,3/3/1992,4,2.0,San Francisco 49ers / 4th / 110th pick / 2019
89.0,Charlie Woerner,26,TE,17,2.0,250.0,6-5,Georgia,10/16/1997,3,0.0,San Francisco 49ers / 6th / 190th pick / 2020
0.0,Samuel Womack,24,CB,7,0.0,189.0,5-10,Toledo,7/7/1999,1,0.0,San Francisco 49ers / 5th / 172nd pick / 2022
