No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
1.0,Ja'Marr Chase,23,WR,16,16.0,205.0,6-0,LSU,3/1/2000,2,11.0,Cincinnati Bengals / 1st / 5th pick / 2021
35.0,Jalen Davis,27,CB,16,0.0,186.0,5-10,Utah St.,2/2/1996,5,1.0,
59.0,Akeem Davis-Gaither,26,LB,13,1.0,238.0,6-2,Appalachian St.,9/21/1997,3,1.0,Cincinnati Bengals / 4th / 107th pick / 2020
25.0,Chris Evans,26,RB,8,0.0,215.0,5-11,Michigan,10/5/1997,2,0.0,Cincinnati Bengals / 6th / 202nd pick / 2021
61.0,Cody Ford,27,T,17,1.0,345.0,6-3,Oklahoma,12/28/1996,4,2.0,Buffalo Bills / 2nd / 38th pick / 2019
56.0,Devin Harper,25,LB,6,0.0,234.0,6-0,Oklahoma St.,5/13/1998,1,0.0,Dallas Cowboys / 6th / 193rd pick / 2022
91.0,Trey Hendrickson,29,DE,17,17.0,265.0,6-4,Florida Atlantic,12/5/1994,6,11.0,New Orleans Saints / 3rd / 103rd pick / 2017
5.0,Tee Higgins,24,WR,12,11.0,220.0,6-4,Clemson,1/18/1999,3,6.0,Cincinnati Bengals / 2nd / 33rd pick / 2020
92.0,B.J. Hill,28,DT,17,17.0,311.0,6-3,North Carolina St.,4/20/1995,5,8.0,New York Giants / 3rd / 69th pick / 2018
23.0,Daxton Hill,23,S,17,17.0,195.0,6-0,Michigan,9/29/2000,1,6.0,Cincinnati Bengals / 1st / 31st pick / 2022
21.0,Mike Hilton,29,CB,17,13.0,184.0,5-9,Mississippi,3/9/1994,6,5.0,
94.0,Sam Hubbard,28,DE,15,15.0,265.0,6-5,Ohio St.,6/23/1995,5,7.0,Cincinnati Bengals / 3rd / 77th pick / 2018
87.0,Tanner Hudson,29,TE,12,1.0,241.0,6-5,Southern Arkansas,11/12/1994,4,3.0,
80.0,Andrei Iosivas,24,WR,16,1.0,210.0,6-3,Princeton,10/15/1999,Rook,1.0,Cincinnati Bengals / 6th / 206th pick / 2023
16.0,Trenton Irwin,28,WR,16,5.0,204.0,6-2,Stanford,12/10/1995,4,3.0,
38.0,DJ Ivey,23,CB,8,0.0,192.0,6-1,Miami (FL),2/25/2000,Rook,1.0,Cincinnati Bengals / 7th / 246th pick / 2023
12.0,Shedrick Jackson,24,WR,5,0.0,198.0,6-1,Auburn,10/20/1999,Rook,0.0,
15.0,Charlie Jones,25,WR,11,0.0,190.0,6-0,"Buffalo,Iowa,Purdue",10/29/1998,Rook,2.0,Cincinnati Bengals / 4th / 131st pick / 2023
24.0,Sidney Jones,27,CB,3,0.0,181.0,6-0,Washington,5/21/1996,6,0.0,Philadelphia Eagles / 2nd / 43rd pick / 2017
64.0,Ted Karras,30,C,17,17.0,310.0,6-4,Illinois,3/15/1993,7,7.0,New England Patriots / 6th / 221st pick / 2016
18.0,Kwamie Lassiter II,25,WR,1,0.0,185.0,5-11,Kansas,1/21/1998,1,0.0,
4.0,A.J. McCarron,33,QB,2,0.0,220.0,6-3,Alabama,9/13/1990,8,0.0,Cincinnati Bengals / 5th / 164th pick / 2014
2.0,Evan McPherson,24,K,17,0.0,185.0,5-11,Florida,7/21/1999,2,4.0,Cincinnati Bengals / 5th / 149th pick / 2021
28.0,Joe Mixon,27,RB,17,17.0,220.0,6-1,Oklahoma,7/24/1996,6,10.0,Cincinnati Bengals / 2nd / 48th pick / 2017
17.0,Stanley Morgan Jr.,27,WR,3,0.0,205.0,6-0,Nebraska,9/7/1996,4,0.0,
99.0,Myles Murphy,21,DE,17,0.0,275.0,6-5,Clemson,1/3/2002,Rook,1.0,Cincinnati Bengals / 1st / 28th pick / 2023
58.0,Joseph Ossai,23,DE,14,0.0,263.0,6-4,Texas,4/13/2000,1,1.0,Cincinnati Bengals / 3rd / 69th pick / 2021
57.0,Germaine Pratt,27,LB,17,17.0,250.0,6-3,North Carolina St.,5/21/1996,4,8.0,Cincinnati Bengals / 3rd / 72nd pick / 2019
98.0,D.J. Reader,29,DT,14,14.0,330.0,6-3,Clemson,7/1/1994,7,6.0,Houston Texans / 5th / 166th pick / 2016
10.0,Brad Robbins,25,P,17,0.0,203.0,6-1,Michigan,10/6/1998,Rook,1.0,Cincinnati Bengals / 6th / 217th pick / 2023
96.0,Cameron Sample,24,DE,17,2.0,272.0,6-3,Tulane,9/20/1999,2,2.0,Cincinnati Bengals / 4th / 111th pick / 2021
89.0,Drew Sample,27,TE,17,10.0,260.0,6-5,Washington,4/16/1996,4,1.0,Cincinnati Bengals / 2nd / 52nd pick / 2019
74.0,Max Scharping,27,G,17,0.0,327.0,6-6,Northern Illinois,8/10/1996,4,1.0,Houston Texans / 2nd / 55th pick / 2019
33.0,Nick Scott,28,S,17,10.0,200.0,5-11,Penn St.,5/17/1995,4,4.0,Los Angeles Rams / 7th / 243rd pick / 2019
81.0,Irv Smith Jr.,25,TE,12,6.0,242.0,6-2,Alabama,8/9/1998,4,1.0,Minnesota Vikings / 2nd / 50th pick / 2019
29.0,Cam Taylor-Britt,24,CB,12,12.0,200.0,5-11,Nebraska,10/15/1999,1,5.0,Cincinnati Bengals / 2nd / 60th pick / 2022
97.0,Jay Tufele,24,DT,10,0.0,305.0,6-3,USC,7/25/1999,2,1.0,Jacksonville Jaguars / 4th / 106th pick / 2021
68.0,Josh Tupou,29,DT,14,1.0,340.0,6-3,Colorado,5/2/1994,6,1.0,
20.0,DJ Turner,23,CB,17,12.0,185.0,5-11,Michigan,11/9/2000,Rook,4.0,Cincinnati Bengals / 2nd / 60th pick / 2023
67.0,Cordell Volson,25,G,17,17.0,315.0,6-6,North Dakota St.,7/20/1998,1,7.0,Cincinnati Bengals / 4th / 136th pick / 2022
84.0,Mitchell Wilcox,27,TE,17,4.0,250.0,6-4,South Florida,11/7/1996,2,1.0,
73.0,Jonah Williams,26,T,17,17.0,312.0,6-5,Alabama,11/17/1997,3,9.0,Cincinnati Bengals / 1st / 11th pick / 2019
32.0,Trayveon Williams,26,RB,17,0.0,206.0,5-8,Texas A&M,10/18/1997,4,1.0,Cincinnati Bengals / 6th / 182nd pick / 2019
55.0,Logan Wilson,27,LB,17,17.0,245.0,6-2,Wyoming,7/8/1996,3,8.0,Cincinnati Bengals / 3rd / 65th pick / 2020
,Team Total,26,,17,,242.1,6-2.0,,,3.0,,
