No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
51.0,Azeez Ojulari,23.0,OLB,11,7.0,240.0,6-3,Georgia,6/16/2000,2,4.0,New York Giants / 2nd / 50th pick / 2021
58.0,Bobby Okereke,27.0,LB,17,17.0,235.0,6-2,Stanford,7/29/1996,4,8.0,Indianapolis Colts / 3rd / 89th pick / 2019
80.0,Gunner Olszewski,27.0,WR,10,0.0,190.0,6-0,Bemidji St.,11/26/1996,4,1.0,
39.0,Gervarrius Owens,24.0,S,3,0.0,200.0,6-0,"NE Oklahoma A&M,Houston",10/14/1999,Rook,0.0,New York Giants / 7th / 254th pick / 2023
74.0,Matt Peart,26.0,T,8,1.0,318.0,6-7,Connecticut,6/11/1997,3,1.0,New York Giants / 3rd / 99th pick / 2020
79.0,Tyre Phillips,26.0,T,10,9.0,330.0,6-5,"East Mississippi CC,Mississippi St.",1/29/1997,3,3.0,Baltimore Ravens / 3rd / 106th pick / 2020
27.0,Jason Pinnock,24.0,S,16,16.0,200.0,6-0,Pittsburgh,6/30/1999,2,5.0,New York Jets / 5th / 175th pick / 2021
67.0,Justin Pugh,33.0,OL,12,12.0,311.0,6-5,Syracuse,8/15/1990,10,4.0,New York Giants / 1st / 19th pick / 2013
95.0,Jordon Riley,25.0,DL,8,0.0,315.0,6-5,"North Carolina,Garden City (KS),Nebraska,Oregon",5/19/1998,Rook,1.0,New York Giants / 7th / 243rd pick / 2023
91.0,A'Shawn Robinson,28.0,DL,17,13.0,320.0,6-3,Alabama,3/21/1995,7,6.0,Detroit Lions / 2nd / 46th pick / 2016
17.0,Wan'Dale Robinson,22.0,WR,15,8.0,185.0,5-8,"Nebraska,Kentucky",1/5/2001,1,4.0,New York Giants / 2nd / 43rd pick / 2022
61.0,John Michael Schmitz,24.0,C,13,13.0,320.0,6-4,Minnesota,3/19/1999,Rook,4.0,New York Giants / 2nd / 57th pick / 2023
3.0,Sterling Shepard,30.0,WR,15,2.0,194.0,5-10,Oklahoma,2/10/1993,7,0.0,New York Giants / 2nd / 40th pick / 2016
19.0,Isaiah Simmons,25.0,S,17,4.0,238.0,6-4,Clemson,7/26/1998,3,2.0,Arizona Cardinals / 1st / 8th pick / 2020
86.0,Darius Slayton,26.0,WR,17,13.0,198.0,6-1,Auburn,1/12/1997,4,6.0,New York Giants / 5th / 171st pick / 2019
2.0,Tyrod Taylor,34.0,QB,11,5.0,217.0,6-1,Virginia Tech,8/3/1989,12,5.0,Baltimore Ravens / 6th / 180th pick / 2011
5.0,Kayvon Thibodeaux,23.0,OLB,17,17.0,258.0,6-5,Oregon,12/15/2000,1,9.0,New York Giants / 1st / 5th pick / 2022
78.0,Andrew Thomas,24.0,T,10,10.0,315.0,6-5,Georgia,1/22/1999,3,4.0,New York Giants / 1st / 4th pick / 2020
71.0,Jaylon Thomas,23.0,T,1,0.0,311.0,6-5,SMU,3/31/2000,Rook,0.0,
12.0,Darren Waller,31.0,TE,12,11.0,238.0,6-6,Georgia Tech,9/13/1992,8,4.0,Baltimore Ravens / 6th / 204th pick / 2015
55.0,Jihad Ward,29.0,OLB,17,9.0,285.0,6-5,Illinois,5/11/1994,7,5.0,Oakland Raiders / 2nd / 44th pick / 2016
48.0,Benton Whitley,24.0,OLB,3,0.0,255.0,6-4,Holy Cross,2/12/1999,1,1.0,
99.0,Leonard Williams,29.0,NT,8,7.0,310.0,6-5,USC,6/20/1994,8,3.0,New York Jets / 1st / 6th pick / 2015
53.0,Oshane Ximines,27.0,LB,3,0.0,254.0,6-4,Old Dominion,12/7/1996,4,0.0,New York Giants / 3rd / 95th pick / 2019
,Team Total,26.3,,17,,247.3,6-2.5,,,3.6,,
