No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
13.0,Christian Kirk,27.0,WR,12,12.0,200.0,5-11,Texas A&M,11/18/1996,5,7.0,Arizona Cardinals / 2nd / 47th pick / 2018
93.0,Tyler Lacy,24.0,DE,15,0.0,279.0,6-4,Oklahoma St.,11/10/1999,Rook,1.0,Jacksonville Jaguars / 4th / 130th pick / 2023
16.0,Trevor Lawrence,24.0,QB,16,16.0,220.0,6-6,Clemson,10/6/1999,2,14.0,Jacksonville Jaguars / 1st / 1st pick / 2021
99.0,Jeremiah Ledbetter,29.0,DL,17,2.0,295.0,6-3,Arkansas,6/2/1994,6,2.0,Detroit Lions / 6th / 205th pick / 2017
72.0,Walker Little,24.0,OL,14,11.0,325.0,6-7,Stanford,4/1/1999,2,5.0,Jacksonville Jaguars / 2nd / 45th pick / 2021
33.0,Devin Lloyd,25.0,LB,15,15.0,235.0,6-3,Utah,9/30/1998,1,7.0,Jacksonville Jaguars / 1st / 27th pick / 2022
46.0,Ross Matiscik,27.0,LS,17,0.0,240.0,6-0,Baylor,9/13/1996,3,2.0,
10.0,Brandon McManus,32.0,K,17,0.0,201.0,6-3,Temple,7/25/1991,9,3.0,
48.0,Chad Muma,24.0,LB,17,2.0,239.0,6-3,Wyoming,8/18/1999,1,2.0,Jacksonville Jaguars / 3rd / 70th pick / 2022
23.0,Foyesade Oluokun,28.0,LB,17,17.0,230.0,6-2,Yale,8/2/1995,5,9.0,Atlanta Falcons / 6th / 200th pick / 2018
27.0,Amani Oruwariye,27.0,CB,1,0.0,205.0,6-2,Penn St.,2/9/1996,4,0.0,Detroit Lions / 5th / 146th pick / 2019
87.0,Josh Pederson,26.0,TE,3,0.0,235.0,6-5,La-Monroe,9/9/1997,1,0.0,
50.0,Shaquille Quarterman,26.0,LB,17,0.0,234.0,6-0,Miami (FL),10/28/1997,3,1.0,Jacksonville Jaguars / 4th / 140th pick / 2020
0.0,Calvin Ridley,29.0,WR,17,17.0,190.0,6-1,Alabama,12/20/1994,5,9.0,Atlanta Falcons / 1st / 26th pick / 2018
95.0,Roy Robertson-Harris,30.0,DL,17,17.0,268.0,6-7,Texas-El Paso,7/23/1993,6,7.0,
74.0,Cam Robinson,28.0,OL,9,9.0,335.0,6-6,Alabama,10/9/1995,6,4.0,Jacksonville Jaguars / 2nd / 34th pick / 2017
68.0,Brandon Scherff,32.0,OL,17,17.0,315.0,6-5,Iowa,12/26/1991,8,8.0,Washington Redskins / 1st / 5th pick / 2015
69.0,Tyler Shatley,32.0,OL,17,6.0,305.0,6-3,Clemson,5/5/1991,9,4.0,
91.0,Dawuane Smoot,28.0,OLB,12,0.0,275.0,6-3,Illinois,3/2/1995,6,1.0,Jacksonville Jaguars / 3rd / 68th pick / 2017
85.0,Brenton Strange,23.0,TE,14,4.0,253.0,6-4,Penn St.,12/27/2000,Rook,0.0,Jacksonville Jaguars / 2nd / 61st pick / 2023
20.0,Daniel Thomas,25.0,S,15,0.0,215.0,5-10,Auburn,7/1/1998,3,1.0,Jacksonville Jaguars / 5th / 157th pick / 2020
70.0,Cole Van Lanen,25.0,OL,9,0.0,312.0,6-5,Wisconsin,4/23/1998,2,1.0,Green Bay Packers / 6th / 214th pick / 2021
44.0,Travon Walker,23.0,OLB,17,17.0,272.0,6-5,Georgia,12/18/2000,1,8.0,Jacksonville Jaguars / 1st / 1st pick / 2022
11.0,Parker Washington,21.0,WR,9,1.0,204.0,5-10,Penn St.,3/21/2002,Rook,1.0,Jacksonville Jaguars / 6th / 185th pick / 2023
31.0,Darious Williams,30.0,LCB,17,17.0,192.0,5-9,Ala-Birmingham,3/15/1993,5,7.0,
42.0,Andrew Wingard,27.0,S,17,2.0,200.0,6-0,Wyoming,12/5/1996,4,2.0,
,Team Total,26.4,,17,,245.1,6-2.3,,,3.4,,
