No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
51.0,DeAngelo Malone,24.0,OLB,17,0.0,235.0,6-3,Western Kentucky,7/12/1999,1,1.0,Atlanta Falcons / 3rd / 82nd pick / 2022
70.0,Jake Matthews,31.0,T,17,17.0,310.0,6-5,Texas A&M,2/11/1992,9,7.0,Atlanta Falcons / 1st / 6th pick / 2014
49.0,Liam McCullough,26.0,LS,17,0.0,245.0,6-2,Ohio St.,6/5/1997,1,1.0,
76.0,Kaleb McGary,28.0,T,14,14.0,330.0,6-6,Washington,2/22/1995,4,6.0,Atlanta Falcons / 1st / 31st pick / 2019
16.0,Scott Miller,26.0,WR,17,0.0,174.0,5-9,Bowling Green,7/31/1997,4,1.0,Tampa Bay Buccaneers / 6th / 208th pick / 2019
64.0,Ryan Neuzil,26.0,OL,17,4.0,305.0,6-3,Appalachian St.,7/31/1997,1,2.0,
77.0,Storm Norton,29.0,OL,14,3.0,310.0,6-7,Toledo,5/16/1994,5,2.0,
1.0,Jeff Okudah,24.0,RCB,13,9.0,205.0,6-1,Ohio St.,2/2/1999,3,3.0,Detroit Lions / 1st / 3rd pick / 2020
90.0,David Onyemata,31.0,DL,14,14.0,310.0,6-4,Manitoba,11/13/1992,7,7.0,New Orleans Saints / 4th / 120th pick / 2016
84.0,Cordarrelle Patterson,32.0,RB,14,0.0,220.0,6-2,Tennessee,3/17/1991,10,1.0,Minnesota Vikings / 1st / 29th pick / 2013
34.0,Clark Phillips,22.0,CB,11,5.0,185.0,5-9,Utah,12/19/2001,Rook,2.0,Atlanta Falcons / 4th / 113th pick / 2023
13.0,Bradley Pinion,29.0,P,17,0.0,265.0,6-5,Clemson,6/1/1994,8,2.0,San Francisco 49ers / 5th / 165th pick / 2015
8.0,Kyle Pitts,23.0,TE,17,15.0,250.0,6-6,Florida,10/6/2000,2,5.0,Atlanta Falcons / 1st / 4th pick / 2021
75.0,Isaiah Prince,26.0,T,2,0.0,305.0,6-7,Ohio St.,7/29/1997,4,0.0,Miami Dolphins / 6th / 202nd pick / 2019
85.0,MyCole Pruitt,31.0,TE,17,8.0,258.0,6-2,Southern Illinois,3/24/1992,8,1.0,Minnesota Vikings / 5th / 143rd pick / 2015
9.0,Desmond Ridder,24.0,QB,15,13.0,215.0,6-4,Cincinnati,8/31/1999,1,9.0,Atlanta Falcons / 3rd / 74th pick / 2022
7.0,Bijan Robinson,21.0,RB,17,16.0,215.0,5-11,Texas,1/30/2002,Rook,9.0,Atlanta Falcons / 1st / 8th pick / 2023
59.0,Andre Smith,26.0,LB,11,1.0,240.0,6-0,North Carolina,4/20/1997,5,2.0,Carolina Panthers / 7th / 234th pick / 2018
81.0,Jonnu Smith,28.0,TE,17,6.0,248.0,6-3,Florida International,8/22/1995,6,5.0,Tennessee Titans / 3rd / 100th pick / 2017
40.0,Keith Smith,31.0,FB,13,6.0,240.0,6-0,San Jose St.,4/8/1992,9,0.0,
75.0,Kentavius Street,27.0,DL,5,5.0,315.0,6-2,North Carolina St.,5/8/1996,4,3.0,San Francisco 49ers / 4th / 128th pick / 2018
24.0,AJ Terrell,25.0,CB,17,17.0,200.0,6-1,Clemson,9/23/1998,3,6.0,Atlanta Falcons / 1st / 16th pick / 2020
73.0,Tyler Vrabel,23.0,OL,2,0.0,315.0,6-6,Boston Col.,6/24/2000,1,0.0,
11.0,Logan Woodside,28.0,QB,1,0.0,201.0,6-2,Toledo,1/27/1995,3,0.0,Cincinnati Bengals / 7th / 249th pick / 2018
,Team Total,26.5,,17,,251.4,6-2.4,,,3.4,,
