No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
97.0,Cameron Heyward,34.0,DT,11,11.0,295.0,6-5,Ohio St.,5/6/1989,12,5.0,Pittsburgh Steelers / 1st / 31st pick / 2011
83.0,Connor Heyward,24.0,TE,17,7.0,230.0,6-0,Michigan St.,1/22/1999,1,1.0,Pittsburgh Steelers / 6th / 208th pick / 2022
56.0,Alex Highsmith,26.0,LB,17,17.0,242.0,6-4,Charlotte,8/7/1997,3,9.0,Pittsburgh Steelers / 3rd / 102nd pick / 2020
55.0,Cole Holcomb,27.0,LB,8,8.0,240.0,6-1,North Carolina,7/30/1996,4,4.0,Washington Redskins / 5th / 173rd pick / 2019
48.0,Godwin Igwebuike,29.0,RB,10,0.0,213.0,6-0,Northwestern,9/10/1994,5,0.0,
16.0,Myles Jack,28.0,LB,3,1.0,244.0,6-1,UCLA,9/3/1995,7,1.0,Jacksonville Jaguars / 2nd / 36th pick / 2016
18.0,Diontae Johnson,27.0,WR,13,11.0,183.0,5-10,Toledo,7/5/1996,4,6.0,Pittsburgh Steelers / 3rd / 66th pick / 2019
53.0,Kyron Johnson,25.0,LB,6,0.0,235.0,6-0,Kansas,7/24/1998,1,0.0,Philadelphia Eagles / 6th / 181st pick / 2022
77.0,Broderick Jones,22.0,T,17,11.0,311.0,6-5,Georgia,5/16/2001,Rook,5.0,Pittsburgh Steelers / 1st / 14th pick / 2023
23.0,Damontae Kazee,30.0,S,14,9.0,174.0,5-11,San Diego St.,6/5/1993,6,4.0,Atlanta Falcons / 5th / 149th pick / 2017
28.0,Miles Killebrew,30.0,DB,17,1.0,222.0,6-2,Southern Utah,5/10/1993,7,8.0,Detroit Lions / 4th / 111th pick / 2016
25.0,Desmond King,29.0,CB,3,0.0,201.0,5-10,Iowa,12/14/1994,6,0.0,Los Angeles Chargers / 5th / 151st pick / 2017
46.0,Christian Kuntz,29.0,LS,17,0.0,228.0,6-1,Duquesne,4/13/1994,2,1.0,
98.0,DeMarvin Leal,23.0,DE,12,4.0,290.0,6-4,Texas A&M,7/1/2000,1,2.0,Pittsburgh Steelers / 3rd / 84th pick / 2022
92.0,Isaiahh Loudermilk,26.0,DT,16,0.0,293.0,6-7,Wisconsin,10/10/1997,2,1.0,Pittsburgh Steelers / 5th / 156th pick / 2021
40.0,Blake Martinez,29.0,LB,1,1.0,237.0,6-2,Stanford,1/9/1994,7,0.0,Green Bay Packers / 4th / 131st pick / 2016
26.0,Anthony McFarland Jr.,25.0,RB,3,0.0,193.0,5-8,Maryland,3/4/1998,3,0.0,Pittsburgh Steelers / 4th / 124th pick / 2020
65.0,Dan Moore,25.0,T,16,16.0,315.0,6-5,Texas A&M,9/28/1998,2,7.0,Pittsburgh Steelers / 4th / 128th pick / 2021
31.0,Keanu Neal,28.0,SS,9,8.0,211.0,6-0,Florida,7/26/1995,7,3.0,Atlanta Falcons / 1st / 17th pick / 2016
99.0,Larry Ogunjobi,29.0,DT,17,17.0,305.0,6-2,Charlotte,6/3/1994,6,8.0,Cleveland Browns / 3rd / 65th pick / 2017
76.0,Chukwuma Okorafor,26.0,RT,14,7.0,320.0,6-6,Western Michigan,8/8/1997,5,3.0,Pittsburgh Steelers / 3rd / 92nd pick / 2018
41.0,Qadree Ollison,27.0,RB,2,0.0,232.0,6-1,Pittsburgh,9/8/1996,4,0.0,Atlanta Falcons / 5th / 152nd pick / 2019
89.0,Gunner Olszewski,27.0,WR,2,0.0,190.0,6-0,Bemidji St.,11/26/1996,4,0.0,
20.0,Patrick Peterson,33.0,LCB,17,16.0,203.0,6-1,LSU,7/11/1990,12,6.0,Arizona Cardinals / 1st / 5th pick / 2011
14.0,George Pickens,22.0,WR,17,16.0,200.0,6-3,Georgia,3/4/2001,1,10.0,Pittsburgh Steelers / 2nd / 52nd pick / 2022
8.0,Kenny Pickett,25.0,QB,12,12.0,220.0,6-3,Pittsburgh,6/6/1998,1,6.0,Pittsburgh Steelers / 1st / 20th pick / 2022
42.0,James Pierre,27.0,CB,16,0.0,185.0,6-2,Florida Atlantic,9/16/1996,3,1.0,
24.0,Joey Porter Jr.,23.0,CB,17,11.0,193.0,6-2,Penn St.,7/26/2000,Rook,4.0,Pittsburgh Steelers / 2nd / 32nd pick / 2023
37.0,Elijah Riley,25.0,S,13,0.0,205.0,6-0,Army,6/12/1998,3,1.0,
50.0,Elandon Roberts,29.0,LB,16,15.0,235.0,5-11,Houston,4/22/1994,7,7.0,New England Patriots / 6th / 214th pick / 2016
11.0,Allen Robinson,30.0,WR,17,17.0,210.0,6-2,Penn St.,8/24/1993,9,2.0,Jacksonville Jaguars / 2nd / 61st pick / 2014
93.0,Mark Robinson,24.0,LB,17,2.0,235.0,5-11,"Presbyterian,SE Missouri St.,Mississippi",8/14/1999,1,2.0,Pittsburgh Steelers / 7th / 225th pick / 2022
25.0,Eric Rowe,31.0,S,3,3.0,205.0,6-1,Utah,10/3/1992,8,1.0,Philadelphia Eagles / 2nd / 47th pick / 2015
2.0,Mason Rudolph,28.0,QB,4,3.0,235.0,6-5,Oklahoma St.,7/17/1995,4,2.0,Pittsburgh Steelers / 3rd / 76th pick / 2018
21.0,Darius Rush,23.0,CB,3,0.0,198.0,6-2,South Carolina,2/22/2000,Rook,0.0,Indianapolis Colts / 5th / 138th pick / 2023
73.0,Isaac Seumalo,30.0,G,17,17.0,303.0,6-4,Oregon St.,10/29/1993,7,6.0,Philadelphia Eagles / 3rd / 79th pick / 2016
34.0,Chandon Sullivan,27.0,CB,17,2.0,189.0,5-11,Georgia St.,8/7/1996,5,2.0,
17.0,Trenton Thompson,26.0,DB,6,1.0,196.0,6-1,San Diego St.,12/18/1997,1,1.0,
10.0,Mitchell Trubisky,29.0,QB,5,2.0,222.0,6-3,North Carolina,8/20/1994,6,2.0,Chicago Bears / 1st / 2nd pick / 2017
38.0,Mykal Walker,26.0,LB,8,5.0,235.0,6-3,"Azusa Pacific,Fresno St.",8/28/1997,3,3.0,Atlanta Falcons / 4th / 119th pick / 2020
29.0,Levi Wallace,28.0,CB,16,9.0,179.0,6-0,Alabama,6/12/1995,5,4.0,
30.0,Jaylen Warren,25.0,RB,17,0.0,215.0,5-8,"Snow College (UT),Utah St.,Oklahoma St.",11/1/1998,1,7.0,
80.0,Darnell Washington,22.0,TE,17,7.0,264.0,6-7,Georgia,8/17/2001,Rook,1.0,Pittsburgh Steelers / 3rd / 93rd pick / 2023
90.0,T.J. Watt,29.0,LB,17,17.0,252.0,6-4,Wisconsin,10/11/1994,6,18.0,Pittsburgh Steelers / 1st / 30th pick / 2017
94.0,Armon Watts,27.0,DT,15,0.0,307.0,6-5,Arkansas,7/22/1996,4,1.0,Minnesota Vikings / 6th / 190th pick / 2019
87.0,Rodney Williams,25.0,TE,13,0.0,235.0,6-4,UT Martin,4/8/1998,1,0.0,
3.0,Brad Wing,32.0,P,2,0.0,205.0,6-2,LSU,1/27/1991,9,0.0,
,Team Total,26.8,,17,,238.5,6-2.0,,,4.0,,
