No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
17.0,Tyson Bagent,23.0,QB,5,4.0,212.0,6-3,Shepherd,6/8/2000,Rook,3.0,
47.0,Micah Baskerville,24.0,LB,2,0.0,224.0,6-0,LSU,10/19/1999,Rook,0.0,
97.0,Andrew Billings,28.0,DL,17,17.0,340.0,6-1,Baylor,3/6/1995,6,7.0,Cincinnati Bengals / 4th / 122nd pick / 2016
39.0,Josh Blackwell,24.0,DB,10,0.0,179.0,5-11,Duke,4/5/1999,1,1.0,
35.0,Khari Blasingame,27.0,FB,16,2.0,233.0,6-0,Vanderbilt,7/1/1996,4,0.0,
75.0,Larry Borom,24.0,OL,16,6.0,325.0,6-5,Missouri,3/30/1999,2,4.0,Chicago Bears / 5th / 151st pick / 2021
9.0,Jaquan Brisker,24.0,DB,15,15.0,204.0,6-1,"Lackawanna,Penn St.",4/20/1999,1,5.0,Chicago Bears / 2nd / 48th pick / 2022
88.0,Stephen Carlson,27.0,TE,1,0.0,248.0,6-4,Princeton,12/12/1996,4,0.0,
69.0,Ja'Tyre Carter,24.0,OL,10,2.0,311.0,6-3,Southern,1/15/1999,1,2.0,Chicago Bears / 7th / 226th pick / 2022
10.0,Chase Claypool,25.0,WR,3,2.0,238.0,6-4,Notre Dame,7/7/1998,3,0.0,Pittsburgh Steelers / 2nd / 49th pick / 2020
55.0,Dylan Cole,29.0,LB,16,0.0,240.0,6-0,Missouri State,5/19/1994,6,1.0,
74.0,Aviante Collins,29.0,OL,1,0.0,292.0,6-4,TCU,5/13/1994,6,0.0,
64.0,Nate Davis,27.0,OL,11,11.0,316.0,6-3,Charlotte,9/23/1996,4,5.0,Tennessee Titans / 3rd / 82nd pick / 2019
99.0,Gervon Dexter,22.0,DL,17,1.0,326.0,6-6,Florida,10/5/2001,Rook,2.0,Chicago Bears / 2nd / 53rd pick / 2023
49.0,Tremaine Edmunds,25.0,LB,15,15.0,251.0,6-4,Virginia Tech,5/2/1998,5,8.0,Buffalo Bills / 1st / 16th pick / 2018
53.0,T.J. Edwards,27.0,LB,17,17.0,228.0,6-0,Wisconsin,8/12/1996,4,9.0,
25.0,Darrynton Evans,25.0,RB,5,0.0,203.0,5-10,Appalachian St.,7/9/1998,3,1.0,Tennessee Titans / 3rd / 93rd pick / 2020
67.0,Dan Feeney,29.0,OL,16,1.0,310.0,6-4,Indiana,5/29/1994,6,2.0,Los Angeles Chargers / 3rd / 71st pick / 2017
1.0,Justin Fields,24.0,QB,13,13.0,227.0,6-3,"Georgia,Ohio St.",3/5/1999,2,13.0,Chicago Bears / 1st / 11th pick / 2021
21.0,D'Onta Foreman,27.0,RB,9,8.0,235.0,6-0,Texas,4/24/1996,6,3.0,Houston Texans / 3rd / 89th pick / 2017
43.0,DeMarquis Gates,27.0,LB,5,0.0,221.0,6-2,Mississippi,3/7/1996,1,1.0,
16.0,Trenton Gill,24.0,P,17,0.0,219.0,6-4,North Carolina St.,3/5/1999,1,2.0,Chicago Bears / 7th / 255th pick / 2022
6.0,Kyler Gordon,24.0,DB,13,7.0,200.0,5-11,Washington,12/17/1999,1,3.0,Chicago Bears / 2nd / 39th pick / 2022
94.0,Rasheem Green,26.0,DL,17,0.0,279.0,6-4,USC,5/15/1997,5,1.0,Seattle Seahawks / 3rd / 79th pick / 2018
37.0,Duron Harmon,32.0,S,3,1.0,205.0,6-0,Rutgers,1/24/1991,10,0.0,New England Patriots / 3rd / 91st pick / 2013
24.0,Khalil Herbert,25.0,RB,12,9.0,212.0,5-9,"Kansas,Virginia Tech",4/21/1998,2,5.0,Chicago Bears / 6th / 217th pick / 2021
22.0,Elijah Hicks,24.0,DB,17,6.0,204.0,5-11,California,10/16/1999,1,3.0,Chicago Bears / 7th / 254th pick / 2022
20.0,Travis Homer,25.0,RB,16,0.0,211.0,5-10,Miami (FL),8/7/1998,4,0.0,Seattle Seahawks / 6th / 204th pick / 2019
4.0,Eddie Jackson,30.0,FS,12,12.0,202.0,6-0,Alabama,12/10/1993,6,4.0,Chicago Bears / 4th / 112th pick / 2017
76.0,Teven Jenkins,25.0,OL,12,11.0,321.0,6-6,Oklahoma St.,3/3/1998,2,5.0,Chicago Bears / 2nd / 39th pick / 2021
