No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
23.0,Jaire Alexander,26.0,CB,7,7.0,196.0,5-10,Louisville,2/9/1997,5,2.0,Green Bay Packers / 1st / 18th pick / 2018
39.0,Zayne Anderson,26.0,S,10,0.0,206.0,6-2,BYU,1/3/1997,2,0.0,
69.0,David Bakhtiari,32.0,T,1,1.0,310.0,6-4,Colorado,9/30/1991,10,1.0,Green Bay Packers / 4th / 109th pick / 2013
35.0,Corey Ballentine,27.0,CB,14,6.0,196.0,5-11,Washburn,4/13/1996,4,2.0,New York Giants / 6th / 180th pick / 2019
51.0,Keshawn Banks,24.0,LB,0,0.0,251.0,6-3,San Diego St.,12/21/1999,Rook,0.0,
94.0,Karl Brooks,23.0,DL,17,0.0,296.0,6-3,Bowling Green,5/8/2000,Rook,2.0,Green Bay Packers / 6th / 179th pick / 2023
59.0,De'Vondre Campbell,30.0,LILB,11,11.0,232.0,6-4,Minnesota,7/1/1993,7,5.0,Atlanta Falcons / 4th / 115th pick / 2016
17.0,Anders Carlson,25.0,K,17,0.0,219.0,6-5,Auburn,6/16/1998,Rook,1.0,Green Bay Packers / 6th / 207th pick / 2023
97.0,Kenny Clark,28.0,DL,17,17.0,314.0,6-3,UCLA,10/4/1995,7,10.0,Green Bay Packers / 1st / 27th pick / 2016
8.0,Sean Clifford,25.0,QB,2,0.0,218.0,6-2,Penn St.,7/14/1998,Rook,0.0,Green Bay Packers / 5th / 149th pick / 2023
57.0,Brenton Cox,23.0,LB,4,0.0,250.0,6-4,"Georgia,Florida",1/30/2000,Rook,0.0,
81.0,Josiah Deguara,26.0,TE,15,4.0,240.0,6-2,Cincinnati,2/14/1997,3,1.0,Green Bay Packers / 3rd / 94th pick / 2020
28.0,AJ Dillon,25.0,RB,15,6.0,247.0,6-0,Boston Col.,5/2/1998,3,6.0,Green Bay Packers / 2nd / 62nd pick / 2020
87.0,Romeo Doubs,23.0,WR,17,16.0,204.0,6-2,Nevada,4/13/2000,1,7.0,Green Bay Packers / 4th / 132nd pick / 2022
29.0,Rasul Douglas,28.0,RCB,7,7.0,209.0,6-2,"Nassau CC,West Virginia",8/29/1995,6,2.0,Philadelphia Eagles / 3rd / 99th pick / 2017
32.0,Kenyan Drake,29.0,RB,1,0.0,216.0,6-1,Alabama,1/26/1994,7,0.0,Miami Dolphins / 3rd / 73rd pick / 2016
55.0,Kingsley Enagbare,23.0,LB,17,4.0,258.0,6-4,South Carolina,1/18/2000,1,3.0,Green Bay Packers / 5th / 179th pick / 2022
20.0,Rudy Ford,29.0,S,13,9.0,200.0,6-0,Auburn,11/1/1994,6,3.0,Arizona Cardinals / 6th / 208th pick / 2017
38.0,Innis Gaines,25.0,S,4,0.0,202.0,6-1,TCU,8/29/1998,2,0.0,
52.0,Rashan Gary,26.0,LB,17,13.0,277.0,6-5,Michigan,12/3/1997,4,6.0,Green Bay Packers / 1st / 12th pick / 2019
18.0,Malik Heath,23.0,WR,13,1.0,213.0,6-2,"Copiah-Lincoln CC,Mississippi St.,Mississippi",3/31/2000,Rook,1.0,
47.0,Justin Hollins,27.0,LB,4,0.0,248.0,6-5,Oregon,1/15/1996,4,0.0,Denver Broncos / 5th / 156th pick / 2019
74.0,Elgton Jenkins,28.0,OL,15,15.0,311.0,6-5,Mississippi St.,12/26/1995,4,8.0,Green Bay Packers / 2nd / 44th pick / 2019
36.0,Anthony Johnson,24.0,S,12,4.0,205.0,6-0,Iowa St.,12/2/1999,Rook,2.0,Green Bay Packers / 7th / 242nd pick / 2023
33.0,Aaron Jones,29.0,RB,11,11.0,208.0,5-10,Texas-El Paso,12/2/1994,6,7.0,Green Bay Packers / 5th / 182nd pick / 2017
72.0,Caleb Jones,24.0,T,1,0.0,370.0,6-9,Indiana,2/10/1999,1,0.0,
24.0,Kyu Blu Kelly,22.0,CB,1,0.0,188.0,6-0,Stanford,5/22/2001,Rook,0.0,Baltimore Ravens / 5th / 157th pick / 2023
85.0,Tucker Kraft,23.0,TE,17,8.0,259.0,6-5,South Dakota St.,11/3/2000,Rook,4.0,Green Bay Packers / 3rd / 78th pick / 2023
6.0,Dallin Leavitt,29.0,S,10,0.0,195.0,5-10,Utah St.,8/8/1994,5,0.0,
30.0,David Long,25.0,CB,3,0.0,196.0,5-11,Michigan,2/6/1998,4,0.0,Los Angeles Rams / 3rd / 79th pick / 2019
10.0,Jordan Love,25.0,QB,17,17.0,219.0,6-4,Utah St.,11/2/1998,2,15.0,Green Bay Packers / 1st / 26th pick / 2020
58.0,Isaiah McDuffie,24.0,LB,16,8.0,227.0,6-1,Boston Col.,7/21/1999,2,4.0,Green Bay Packers / 6th / 220th pick / 2021
80.0,Bo Melton,24.0,WR,5,1.0,189.0,5-11,Rutgers,5/18/1999,1,2.0,Seattle Seahawks / 7th / 229th pick / 2022
