No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
29.0,Ja'Quan McMillian,23.0,CB,16,3.0,183.0,5-10,East Carolina,6/4/2000,1,2.0,
77.0,Quinn Meinerz,25.0,OL,17,17.0,320.0,6-3,Wisconsin–Whitewater,11/15/1998,2,7.0,Denver Broncos / 3rd / 98th pick / 2021
19.0,Marvin Mims,21.0,WR,16,7.0,182.0,5-11,Oklahoma,3/19/2002,Rook,5.0,Denver Broncos / 2nd / 63rd pick / 2023
23.0,Fabian Moreau,29.0,CB,16,11.0,200.0,6-0,UCLA,4/9/1994,6,4.0,Washington Redskins / 3rd / 81st pick / 2017
37.0,Riley Moss,23.0,CB,14,0.0,193.0,6-0,Iowa,3/3/2000,Rook,1.0,Denver Broncos / 3rd / 83rd pick / 2023
57.0,Ben Niemann,28.0,LB,7,0.0,235.0,6-2,Iowa,7/27/1995,5,0.0,
25.0,Samaje Perine,28.0,RB,17,1.0,240.0,5-11,Oklahoma,9/16/1995,6,6.0,Washington Redskins / 4th / 114th pick / 2017
51.0,Ronnie Perkins,24.0,OLB,7,0.0,253.0,6-3,Oklahoma,9/29/1999,1,0.0,New England Patriots / 3rd / 96th pick / 2021
74.0,Ben Powers,27.0,G,17,17.0,310.0,6-4,Oklahoma,10/29/1996,4,7.0,Baltimore Ravens / 4th / 123rd pick / 2019
98.0,Mike Purcell,32.0,DL,16,10.0,328.0,6-3,Wyoming,4/20/1991,9,4.0,
41.0,Drew Sanders,23.0,LB,17,4.0,233.0,6-5,"Alabama,Arkansas",12/31/2000,Rook,2.0,Denver Broncos / 3rd / 67th pick / 2023
87.0,David Sills,27.0,WR,3,1.0,211.0,6-3,West Virginia,5/29/1996,2,0.0,
31.0,Justin Simmons,30.0,FS,15,15.0,202.0,6-2,Boston Col.,11/19/1993,7,9.0,Denver Broncos / 3rd / 98th pick / 2016
49.0,Alex Singleton,30.0,LB,17,16.0,240.0,6-2,Montana St.,12/7/1993,4,6.0,
34.0,JL Skinner,22.0,S,2,0.0,220.0,6-4,Boise St.,4/16/2001,Rook,0.0,Denver Broncos / 6th / 183rd pick / 2023
81.0,Tre'Quan Smith,27.0,WR,1,0.0,210.0,6-2,Central Florida,1/7/1996,5,0.0,New Orleans Saints / 3rd / 91st pick / 2018
1.0,Tremon Smith,27.0,CB,17,0.0,190.0,5-11,Central Arkansas,7/20/1996,5,1.0,Kansas City Chiefs / 6th / 196th pick / 2018
30.0,Caden Sterns,24.0,S,1,0.0,207.0,6-1,Texas,11/2/1999,2,0.0,Denver Broncos / 5th / 152nd pick / 2021
4.0,Jarrett Stidham,27.0,QB,3,2.0,215.0,6-3,"Baylor,Auburn",8/8/1996,4,2.0,New England Patriots / 4th / 133rd pick / 2019
40.0,Justin Strnad,27.0,LB,17,0.0,235.0,6-3,Wake Forest,8/21/1996,2,1.0,Denver Broncos / 5th / 178th pick / 2020
2.0,Patrick Surtain II,23.0,CB,17,17.0,202.0,6-2,Alabama,4/14/2000,2,8.0,Denver Broncos / 1st / 9th pick / 2021
14.0,Courtland Sutton,28.0,WR,16,14.0,216.0,6-4,SMU,10/10/1995,5,7.0,Denver Broncos / 2nd / 40th pick / 2018
82.0,Adam Trautman,26.0,TE,17,12.0,253.0,6-5,Dayton,2/5/1997,3,2.0,New Orleans Saints / 3rd / 105th pick / 2020
32.0,Delarrin Turner-Yell,24.0,S,16,2.0,200.0,5-11,Oklahoma,12/16/1999,1,1.0,Denver Broncos / 5th / 152nd pick / 2022
39.0,Dwayne Washington,29.0,RB,13,0.0,223.0,6-1,Washington,4/24/1994,7,0.0,Detroit Lions / 7th / 236th pick / 2016
60.0,Luke Wattenberg,26.0,C,16,0.0,300.0,6-5,Washington,9/10/1997,1,1.0,Denver Broncos / 5th / 171st pick / 2022
33.0,Javonte Williams,23.0,RB,16,13.0,220.0,5-10,North Carolina,4/25/2000,2,6.0,Denver Broncos / 2nd / 35th pick / 2021
3.0,Russell Wilson,35.0,QB,15,15.0,206.0,5-11,"Wisconsin,North Carolina St.",11/29/1988,11,12.0,Seattle Seahawks / 3rd / 75th pick / 2012
,Team Total,26.8,,17,,240.4,6-2.1,,,3.8,,
