No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
58.0,Derick Hall,22.0,OLB,17,0.0,254.0,6-3,Auburn,3/19/2001,Rook,1.0,Seattle Seahawks / 2nd / 37th pick / 2023
60.0,Phil Haynes,28.0,G,8,8.0,322.0,6-4,Wake Forest,10/19/1995,4,3.0,Seattle Seahawks / 4th / 124th pick / 2019
30.0,Michael Jackson,26.0,CB,17,4.0,210.0,6-1,Miami (FL),1/10/1997,4,2.0,Dallas Cowboys / 5th / 158th pick / 2019
55.0,Dre'Mont Jones,26.0,DE,17,16.0,281.0,6-3,Ohio St.,1/5/1997,4,6.0,Denver Broncos / 3rd / 71st pick / 2019
28.0,Kelvin Joseph,24.0,CB,1,0.0,195.0,6-1,"LSU,Kentucky",11/11/1999,2,0.0,Dallas Cowboys / 2nd / 44th pick / 2021
28.0,Kyu Blu Kelly,22.0,CB,5,0.0,188.0,6-0,Stanford,5/22/2001,Rook,0.0,Baltimore Ravens / 5th / 157th pick / 2023
68.0,Damien Lewis,26.0,G,16,16.0,327.0,6-2,LSU,3/21/1997,3,7.0,Seattle Seahawks / 3rd / 69th pick / 2020
2.0,Drew Lock,27.0,QB,4,2.0,228.0,6-4,Missouri,11/10/1996,4,2.0,Denver Broncos / 2nd / 42nd pick / 2019
16.0,Tyler Lockett,31.0,WR,17,17.0,182.0,5-10,Kansas St.,9/28/1992,8,8.0,Seattle Seahawks / 3rd / 69th pick / 2015
20.0,Julian Love,25.0,S,17,12.0,195.0,5-11,Notre Dame,3/19/1998,4,6.0,New York Giants / 4th / 108th pick / 2019
72.0,Abraham Lucas,25.0,T,6,6.0,322.0,6-6,Washington St.,10/25/1998,1,3.0,Seattle Seahawks / 3rd / 72nd pick / 2022
53.0,Boye Mafe,25.0,LB,16,16.0,261.0,6-4,Minnesota,11/30/1998,1,6.0,Seattle Seahawks / 2nd / 40th pick / 2022
25.0,Kenny McIntosh,23.0,RB,3,0.0,204.0,6-0,Georgia,3/3/2000,Rook,0.0,Seattle Seahawks / 7th / 237th pick / 2023
14.0,D.K. Metcalf,26.0,WR,16,16.0,229.0,6-4,Mississippi,12/14/1997,4,10.0,Seattle Seahawks / 2nd / 64th pick / 2019
94.0,Mike Morris,22.0,DE,1,0.0,295.0,6-6,Michigan,4/22/2001,Rook,0.0,Seattle Seahawks / 5th / 151st pick / 2023
5.0,Jason Myers,32.0,K,17,0.0,190.0,5-10,Marist,5/12/1991,8,3.0,
10.0,Uchenna Nwosu,27.0,LB,6,6.0,265.0,6-2,USC,12/28/1996,5,2.0,Los Angeles Chargers / 2nd / 48th pick / 2018
50.0,Patrick O'Connell,25.0,LB,1,0.0,227.0,6-1,"Univ. of Mary,Montana",12/31/1998,Rook,0.0,
79.0,Raiqwon O'Neal,23.0,T,3,0.0,305.0,6-4,"Rutgers,UCLA",1/12/2000,Rook,0.0,
39.0,Ty Okada,24.0,SS,5,0.0,193.0,5-11,Montana St.,6/4/1999,Rook,0.0,
51.0,Olusegun Oluwatimi,24.0,C,16,1.0,309.0,6-3,"Air Force,Virginia,Michigan",8/5/1999,Rook,1.0,Seattle Seahawks / 5th / 154th pick / 2023
84.0,Colby Parkinson,24.0,TE,17,1.0,265.0,6-7,Stanford,1/8/1999,3,2.0,Seattle Seahawks / 4th / 133rd pick / 2020
70.0,Jason Peters,41.0,T,8,2.0,328.0,6-4,Arkansas,1/22/1982,19,1.0,
90.0,Jarran Reed,31.0,DE,16,16.0,315.0,6-3,"East Mississippi CC,Alabama",12/16/1992,7,6.0,Seattle Seahawks / 2nd / 49th pick / 2016
32.0,Jerrick Reed,23.0,S,10,0.0,196.0,5-9,"Northwest Mississippi CC,New Mexico",8/7/2000,Rook,0.0,Seattle Seahawks / 6th / 198th pick / 2023
59.0,Jon Rhattigan,24.0,LB,17,0.0,236.0,6-0,Army,2/2/1999,2,1.0,
38.0,Brady Russell,25.0,TE,15,0.0,250.0,6-3,Colorado,8/31/1998,Rook,0.0,
7.0,Geno Smith,33.0,QB,15,15.0,221.0,6-3,West Virginia,10/10/1990,10,12.0,New York Jets / 2nd / 39th pick / 2013
92.0,Tyreke Smith,23.0,LB,1,0.0,255.0,6-3,Ohio St.,2/14/2000,1,0.0,Seattle Seahawks / 5th / 158th pick / 2022
11.0,Jaxon Smith-Njigba,21.0,WR,17,3.0,197.0,6-0,Ohio St.,2/14/2002,Rook,6.0,Seattle Seahawks / 1st / 20th pick / 2023
41.0,Chris Stoll,25.0,LS,17,0.0,255.0,6-2,Penn St.,8/3/1998,Rook,1.0,
36.0,Teez Tabor,28.0,S,1,0.0,201.0,6-0,Florida,12/31/1995,6,0.0,Detroit Lions / 2nd / 53rd pick / 2017
52.0,Darrell Taylor,26.0,LB,17,5.0,255.0,6-4,Tennessee,3/24/1997,2,3.0,Seattle Seahawks / 2nd / 48th pick / 2020
42.0,Drake Thomas,23.0,LB,7,0.0,228.0,5-11,North Carolina St.,2/25/2000,Rook,0.0,
13.0,Cody Thompson,27.0,WR,7,0.0,205.0,6-2,Toledo,1/11/1996,2,0.0,
29.0,SaRodorick Thompson,24.0,RB,1,0.0,215.0,6-0,Texas Tech,10/1/1999,Rook,0.0,
54.0,Bobby Wagner,33.0,LB,17,16.0,241.0,6-0,Utah St.,6/27/1990,11,10.0,Seattle Seahawks / 2nd / 47th pick / 2012
9.0,Kenneth Walker III,23.0,RB,15,15.0,211.0,5-9,"Wake Forest,Michigan St.",10/20/2000,1,8.0,Seattle Seahawks / 2nd / 41st pick / 2022
99.0,Leonard Williams,29.0,DL,10,10.0,310.0,6-5,USC,6/20/1994,8,4.0,New York Jets / 1st / 6th pick / 2015
86.0,Easop Winston,27.0,WR,1,0.0,190.0,6-0,Washington St.,12/17/1996,2,0.0,
21.0,Devon Witherspoon,23.0,CB,14,13.0,185.0,6-0,Illinois,12/11/2000,Rook,6.0,Seattle Seahawks / 1st / 5th pick / 2023
27.0,Riq Woolen,24.0,CB,16,15.0,210.0,6-4,Texas-San Antonio,5/2/1999,1,4.0,Seattle Seahawks / 5th / 153rd pick / 2022
93.0,Cameron Young,23.0,DT,16,1.0,304.0,6-3,Mississippi St.,6/8/2000,Rook,1.0,Seattle Seahawks / 4th / 123rd pick / 2023
83.0,Dareke Young,24.0,WR,6,0.0,224.0,6-2,Lenoir-Rhyne,6/4/1999,1,0.0,Seattle Seahawks / 7th / 233rd pick / 2022
,Team Total,25.9,,17,,247.0,6-1.9,,,3.1,,
