No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
22.0,Damien Harris,26.0,RB,6,0.0,213.0,5-11,Alabama,2/11/1997,4,1.0,New England Patriots / 3rd / 87th pick / 2019
11.0,Deonte Harty,26.0,WR,16,1.0,170.0,5-6,Assumption,12/4/1997,4,2.0,
23.0,Micah Hyde,33.0,S,14,14.0,197.0,6-0,Iowa,12/31/1990,10,5.0,Green Bay Packers / 5th / 159th pick / 2013
46.0,Ja'Marcus Ingram,26.0,CB,3,0.0,190.0,6-2,"Utah St.,Texas Tech,Buffalo",9/2/1997,1,0.0,
87.0,Andy Isabella,27.0,WR,2,0.0,188.0,5-9,Massachusetts,11/18/1996,4,0.0,Arizona Cardinals / 2nd / 62nd pick / 2019
30.0,Dane Jackson,27.0,CB,15,6.0,180.0,5-11,Pittsburgh,11/29/1996,3,2.0,Buffalo Bills / 7th / 239th pick / 2020
7.0,Taron Johnson,27.0,CB,17,17.0,192.0,5-11,Weber St.,7/27/1996,5,12.0,Buffalo Bills / 4th / 121st pick / 2018
26.0,Ty Johnson,26.0,RB,10,0.0,210.0,5-10,Maryland,9/17/1997,4,2.0,Detroit Lions / 6th / 186th pick / 2019
59.0,Kingsley Jonathan,25.0,DE,13,0.0,260.0,6-4,Syracuse,4/28/1998,1,1.0,
92.0,DaQuan Jones,32.0,DT,7,7.0,320.0,6-4,Penn St.,12/17/1991,9,4.0,Tennessee Titans / 4th / 112th pick / 2014
93.0,Linval Joseph,35.0,DT,7,0.0,329.0,6-4,East Carolina,10/10/1988,13,1.0,New York Giants / 2nd / 46th pick / 2010
86.0,Dalton Kincaid,24.0,TE,16,11.0,240.0,6-4,"San Diego,Utah",10/18/1999,Rook,7.0,Buffalo Bills / 1st / 25th pick / 2023
52.0,A.J. Klein,32.0,LB,2,0.0,240.0,6-1,Iowa St.,7/30/1991,10,0.0,Carolina Panthers / 5th / 148th pick / 2013
88.0,Dawson Knox,27.0,TE,12,11.0,254.0,6-4,Mississippi,11/14/1996,4,2.0,Buffalo Bills / 3rd / 96th pick / 2019
90.0,Shaq Lawson,29.0,DE,16,1.0,265.0,6-3,Clemson,6/17/1994,7,2.0,Buffalo Bills / 1st / 19th pick / 2016
39.0,Cameron Lewis,26.0,CB,17,0.0,183.0,5-9,Buffalo,4/13/1997,3,1.0,
8.0,Sam Martin,33.0,P,17,0.0,205.0,6-1,Appalachian St.,2/27/1990,10,1.0,Detroit Lions / 5th / 165th pick / 2013
44.0,Tyler Matakevich,31.0,LB,17,0.0,235.0,6-1,Temple,12/22/1992,7,1.0,Pittsburgh Steelers / 7th / 246th pick / 2016
66.0,Connor McGovern,26.0,G,17,17.0,318.0,6-5,Penn St.,11/3/1997,3,8.0,Dallas Cowboys / 3rd / 90th pick / 2019
58.0,Matt Milano,29.0,LB,5,5.0,223.0,6-0,Boston Col.,7/28/1994,6,3.0,Buffalo Bills / 5th / 163rd pick / 2017
40.0,Von Miller,34.0,LB,12,0.0,245.0,6-3,Texas A&M,3/26/1989,12,1.0,Denver Broncos / 1st / 2nd pick / 2011
85.0,Quintin Morris,24.0,TE,15,0.0,243.0,6-2,Bowling Green,1/21/1999,1,0.0,
60.0,Mitch Morse,31.0,C,17,17.0,305.0,6-6,Missouri,4/21/1992,8,8.0,Kansas City Chiefs / 2nd / 49th pick / 2015
28.0,Latavius Murray,33.0,RB,16,4.0,230.0,6-3,Central Florida,1/18/1990,9,3.0,Oakland Raiders / 6th / 181st pick / 2013
33.0,Siran Neal,29.0,CB,17,0.0,206.0,6-0,Jacksonville St.,8/4/1994,5,1.0,Buffalo Bills / 5th / 154th pick / 2018
29.0,Josh Norman,36.0,CB,4,0.0,195.0,6-0,Coastal Carolina,12/15/1987,11,0.0,Carolina Panthers / 5th / 143rd pick / 2012
91.0,Ed Oliver,26.0,DT,16,16.0,287.0,6-1,Houston,12/12/1997,4,9.0,Buffalo Bills / 1st / 9th pick / 2019
97.0,Jordan Phillips,31.0,DT,14,9.0,330.0,6-6,Oklahoma,9/21/1992,8,5.0,Miami Dolphins / 2nd / 52nd pick / 2015
21.0,Jordan Poyer,32.0,SS,16,16.0,191.0,6-0,Oregon St.,4/25/1991,10,5.0,Philadelphia Eagles / 7th / 218th pick / 2013
20.0,Taylor Rapp,26.0,S,16,4.0,208.0,6-0,Washington,12/22/1997,4,2.0,Los Angeles Rams / 2nd / 61st pick / 2019
50.0,Gregory Rousseau,23.0,DE,16,16.0,266.0,6-6,Miami (FL),4/5/2000,2,9.0,Buffalo Bills / 1st / 30th pick / 2021
99.0,Tim Settle,26.0,DT,17,2.0,313.0,6-3,Virginia Tech,7/11/1997,5,2.0,Washington Redskins / 5th / 163rd pick / 2018
10.0,Khalil Shakir,23.0,WR,17,10.0,190.0,6-0,Boise St.,2/3/2000,1,6.0,Buffalo Bills / 5th / 148th pick / 2022
16.0,Trent Sherfield,27.0,WR,17,1.0,205.0,6-1,Vanderbilt,2/25/1996,5,1.0,
54.0,Baylon Spector,25.0,LB,9,0.0,233.0,6-0,Clemson,10/20/1998,1,1.0,Buffalo Bills / 7th / 231st pick / 2022
64.0,O'Cyrus Torrence,23.0,G,17,17.0,347.0,6-5,"Louisiana,Florida",1/20/2000,Rook,8.0,Buffalo Bills / 2nd / 59th pick / 2023
74.0,Ryan Van Demark,25.0,T,12,0.0,307.0,6-6,Connecticut,3/22/1998,1,1.0,
93.0,Kendal Vickers,28.0,DE,2,0.0,295.0,6-3,Tennessee,5/23/1995,3,0.0,
27.0,Tre'Davious White,28.0,CB,4,4.0,192.0,5-11,LSU,1/16/1995,6,2.0,Buffalo Bills / 1st / 27th pick / 2017
42.0,Dorian Williams,22.0,LB,17,2.0,230.0,6-2,Tulane,6/8/2001,Rook,2.0,Buffalo Bills / 3rd / 91st pick / 2023
,Team Total,27.4,,17,,240.2,6-1.7,,,4.6,,
