Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Davis Mills,HOU,1,2,0,2,14.0,2022,199
Jeff Driskel,HOU,7,36,0,10,14.0,2022,199
Dameon Pierce,HOU,22,78,1,24,14.0,2022,199
Amari Rodgers,HOU,1,3,0,3,14.0,2022,199
Eno Benjamin,HOU,3,1,0,4,14.0,2022,199
Chris Moore,HOU,0,0,0,0,14.0,2022,199
Phillip Dorsett,HOU,0,0,0,0,14.0,2022,199
Jordan Akins,HOU,0,0,0,0,14.0,2022,199
Rex Burkhead,HOU,2,-3,0,-1,14.0,2022,199
Dare Ogunbowale,HOU,1,-3,0,-3,14.0,2022,199
Dak Prescott,DAL,6,23,0,9,14.0,2022,199
Ezekiel Elliott,DAL,15,62,1,25,14.0,2022,199
Tony Pollard,DAL,10,42,1,18,14.0,2022,199
Dalton Schultz,DAL,0,0,0,0,14.0,2022,199
Noah Brown,DAL,0,0,0,0,14.0,2022,199
Michael Gallup,DAL,0,0,0,0,14.0,2022,199
CeeDee Lamb,DAL,0,0,0,0,14.0,2022,199
James Washington,DAL,0,0,0,0,14.0,2022,199
