Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Tyler Huntley,BAL,8,12,88,0,0,1,6,25,88.2,14.0,2022,203
Anthony Brown,BAL,3,5,16,0,0,1,4,7,65.4,14.0,2022,203
J.K. Dobbins,BAL,0,0,0,0,0,0,0,0,,14.0,2022,203
Gus Edwards,BAL,0,0,0,0,0,0,0,0,,14.0,2022,203
Patrick Ricard,BAL,0,0,0,0,0,0,0,0,,14.0,2022,203
Kenyan Drake,BAL,0,0,0,0,0,0,0,0,,14.0,2022,203
Demarcus Robinson,BAL,0,0,0,0,0,0,0,0,,14.0,2022,203
DeSean Jackson,BAL,0,0,0,0,0,0,0,0,,14.0,2022,203
Mark Andrews,BAL,0,0,0,0,0,0,0,0,,14.0,2022,203
Devin Duvernay,BAL,0,0,0,0,0,0,0,0,,14.0,2022,203
Mitchell Trubisky,PIT,22,30,276,1,3,1,5,42,73.1,14.0,2022,203
Kenny Pickett,PIT,0,1,0,0,0,1,7,0,39.6,14.0,2022,203
Najee Harris,PIT,0,0,0,0,0,0,0,0,,14.0,2022,203
Jaylen Warren,PIT,0,0,0,0,0,0,0,0,,14.0,2022,203
Benny Snell Jr.,PIT,0,0,0,0,0,0,0,0,,14.0,2022,203
Steven Sims,PIT,0,0,0,0,0,0,0,0,,14.0,2022,203
Diontae Johnson,PIT,0,0,0,0,0,0,0,0,,14.0,2022,203
George Pickens,PIT,0,0,0,0,0,0,0,0,,14.0,2022,203
Pat Freiermuth,PIT,0,0,0,0,0,0,0,0,,14.0,2022,203
Connor Heyward,PIT,0,0,0,0,0,0,0,0,,14.0,2022,203
Gunner Olszewski,PIT,0,0,0,0,0,0,0,0,,14.0,2022,203
Zach Gentry,PIT,0,0,0,0,0,0,0,0,,14.0,2022,203
