Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Josh Wells,T,76,100%,0,0%,2,10%,0,Buccaneers,14.0,2022,206
Donovan Smith,T,76,100%,0,0%,2,10%,0,Buccaneers,14.0,2022,206
Shaq Mason,G,76,100%,0,0%,2,10%,0,Buccaneers,14.0,2022,206
Nick Leverett,G,76,100%,0,0%,2,10%,0,Buccaneers,14.0,2022,206
Tom Brady,QB,76,100%,0,0%,0,0%,0,Buccaneers,14.0,2022,206
Robert Hainsey,C,76,100%,0,0%,0,0%,0,Buccaneers,14.0,2022,206
Chris Godwin,WR,69,91%,0,0%,0,0%,0,Buccaneers,14.0,2022,206
Mike Evans,WR,66,87%,0,0%,0,0%,0,Buccaneers,14.0,2022,206
Julio Jones,WR,55,72%,0,0%,0,0%,0,Buccaneers,14.0,2022,206
Cade Otton,TE,45,59%,0,0%,3,14%,0,Buccaneers,14.0,2022,206
Rachaad White,RB,40,53%,0,0%,3,14%,0,Buccaneers,14.0,2022,206
Leonard Fournette,RB,36,47%,0,0%,0,0%,0,Buccaneers,14.0,2022,206
Cameron Brate,TE,28,37%,0,0%,0,0%,0,Buccaneers,14.0,2022,206
Russell Gage,WR,25,33%,0,0%,0,0%,0,Buccaneers,14.0,2022,206
Scott Miller,WR,11,14%,0,0%,7,33%,0,Buccaneers,14.0,2022,206
Ko Kieft,TE,5,7%,0,0%,11,52%,0,Buccaneers,14.0,2022,206
Carlton Davis,CB,0,0%,63,100%,4,19%,0,Buccaneers,14.0,2022,206
Devin White,LB,0,0%,63,100%,0,0%,0,Buccaneers,14.0,2022,206
Logan Ryan,FS,0,0%,63,100%,0,0%,0,Buccaneers,14.0,2022,206
Lavonte David,LB,0,0%,63,100%,0,0%,0,Buccaneers,14.0,2022,206
Keanu Neal,FS,0,0%,63,100%,0,0%,0,Buccaneers,14.0,2022,206
Anthony Nelson,LB,0,0%,52,83%,10,48%,0,Buccaneers,14.0,2022,206
William Gholston,DE,0,0%,41,65%,7,33%,0,Buccaneers,14.0,2022,206
Jamel Dean,CB,0,0%,41,65%,5,24%,0,Buccaneers,14.0,2022,206
Rakeem Nunez-Roches,NT,0,0%,39,62%,7,33%,0,Buccaneers,14.0,2022,206
Carl Nassib,LB,0,0%,37,59%,11,52%,0,Buccaneers,14.0,2022,206
Akiem Hicks,DT,0,0%,37,59%,0,0%,0,Buccaneers,14.0,2022,206
Joe Tryon-Shoyinka,LB,0,0%,27,43%,0,0%,0,Buccaneers,14.0,2022,206
Zyon McCollum,CB,0,0%,24,38%,17,81%,0,Buccaneers,14.0,2022,206
Logan Hall,DE,0,0%,24,38%,5,24%,0,Buccaneers,14.0,2022,206
Dee Delaney,CB,0,0%,19,30%,16,76%,0,Buccaneers,14.0,2022,206
Deadrin Senat,DT,0,0%,17,27%,0,0%,0,Buccaneers,14.0,2022,206
Genard Avery,LB,0,0%,10,16%,14,67%,0,Buccaneers,14.0,2022,206
Pat O'Connor,DE,0,0%,5,8%,17,81%,0,Buccaneers,14.0,2022,206
Vita Vea,NT,0,0%,4,6%,0,0%,0,Buccaneers,14.0,2022,206
Nolan Turner,DB,0,0%,1,2%,11,52%,0,Buccaneers,14.0,2022,206
K.J. Britt,LB,0,0%,0,0%,19,90%,0,Buccaneers,14.0,2022,206
Ke'Shawn Vaughn,RB,0,0%,0,0%,11,52%,0,Buccaneers,14.0,2022,206
Olakunle Fatukasi,LB,0,0%,0,0%,11,52%,0,Buccaneers,14.0,2022,206
Deven Thompkins,WR,0,0%,0,0%,9,43%,0,Buccaneers,14.0,2022,206
Giovani Bernard,RB,0,0%,0,0%,9,43%,0,Buccaneers,14.0,2022,206
Jake Camarda,P,0,0%,0,0%,7,33%,0,Buccaneers,14.0,2022,206
Zach Triner,LS,0,0%,0,0%,5,24%,0,Buccaneers,14.0,2022,206
Ryan Succop,K,0,0%,0,0%,2,10%,0,Buccaneers,14.0,2022,206
Brandon Walton,G,0,0%,0,0%,2,10%,0,Buccaneers,14.0,2022,206
