Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Aaron Banks,G,63,100%,0,0%,5,24%,1,49ers,14.0,2022,206
Mike McGlinchey,T,58,92%,0,0%,3,14%,1,49ers,14.0,2022,206
Jake Brendel,C,58,92%,0,0%,2,10%,1,49ers,14.0,2022,206
Trent Williams,T,58,92%,0,0%,0,0%,1,49ers,14.0,2022,206
Brock Purdy,QB,52,83%,0,0%,0,0%,1,49ers,14.0,2022,206
George Kittle,TE,50,79%,0,0%,0,0%,1,49ers,14.0,2022,206
Brandon Aiyuk,WR,49,78%,0,0%,0,0%,1,49ers,14.0,2022,206
Christian McCaffrey,RB,44,70%,0,0%,0,0%,1,49ers,14.0,2022,206
Spencer Burford,G,41,65%,0,0%,5,24%,1,49ers,14.0,2022,206
Kyle Juszczyk,FB,41,65%,0,0%,4,19%,1,49ers,14.0,2022,206
Ray-Ray McCloud,WR,28,44%,0,0%,5,24%,1,49ers,14.0,2022,206
Daniel Brunskill,C,27,43%,0,0%,5,24%,1,49ers,14.0,2022,206
Deebo Samuel,WR,27,43%,0,0%,0,0%,1,49ers,14.0,2022,206
Jauan Jennings,WR,22,35%,0,0%,3,14%,1,49ers,14.0,2022,206
Jordan Mason,RB,19,30%,0,0%,14,67%,1,49ers,14.0,2022,206
Tyler Kroft,TE,16,25%,0,0%,10,48%,1,49ers,14.0,2022,206
Danny Gray,WR,13,21%,0,0%,5,24%,1,49ers,14.0,2022,206
Josh Johnson,QB,11,17%,0,0%,0,0%,1,49ers,14.0,2022,206
Charlie Woerner,TE,6,10%,0,0%,19,90%,1,49ers,14.0,2022,206
Colton McKivitz,T,5,8%,0,0%,5,24%,1,49ers,14.0,2022,206
Jaylon Moore,T,5,8%,0,0%,5,24%,1,49ers,14.0,2022,206
Talanoa Hufanga,SS,0,0%,76,100%,4,19%,1,49ers,14.0,2022,206
Charvarius Ward,CB,0,0%,76,100%,1,5%,1,49ers,14.0,2022,206
Deommodore Lenoir,CB,0,0%,75,99%,2,10%,1,49ers,14.0,2022,206
Fred Warner,LB,0,0%,72,95%,2,10%,1,49ers,14.0,2022,206
Tashaun Gipson,FS,0,0%,72,95%,2,10%,1,49ers,14.0,2022,206
Dre Greenlaw,LB,0,0%,71,93%,0,0%,1,49ers,14.0,2022,206
Jimmie Ward,FS,0,0%,70,92%,2,10%,1,49ers,14.0,2022,206
Nick Bosa,DE,0,0%,54,71%,0,0%,1,49ers,14.0,2022,206
Arik Armstead,DT,0,0%,51,67%,0,0%,1,49ers,14.0,2022,206
Charles Omenihu,DE,0,0%,41,54%,2,10%,1,49ers,14.0,2022,206
Samson Ebukam,DE,0,0%,38,50%,0,0%,1,49ers,14.0,2022,206
T.Y. McGill,DT,0,0%,34,45%,2,10%,1,49ers,14.0,2022,206
Kerry Hyder,DE,0,0%,30,39%,2,10%,1,49ers,14.0,2022,206
Jordan Willis,DE,0,0%,28,37%,11,52%,1,49ers,14.0,2022,206
Drake Jackson,DE,0,0%,25,33%,2,10%,1,49ers,14.0,2022,206
Azeez Al-Shaair,LB,0,0%,11,14%,1,5%,1,49ers,14.0,2022,206
George Odum,FS,0,0%,4,5%,16,76%,1,49ers,14.0,2022,206
Oren Burks,LB,0,0%,4,5%,16,76%,1,49ers,14.0,2022,206
Kevin Givens,DT,0,0%,3,4%,0,0%,1,49ers,14.0,2022,206
Ambry Thomas,CB,0,0%,1,1%,13,62%,1,49ers,14.0,2022,206
Demetrius Flannigan-Fowles,LB,0,0%,0,0%,14,67%,1,49ers,14.0,2022,206
Samuel Womack,CB,0,0%,0,0%,12,57%,1,49ers,14.0,2022,206
Robbie Gould,K,0,0%,0,0%,11,52%,1,49ers,14.0,2022,206
Dontae Johnson,CB,0,0%,0,0%,9,43%,1,49ers,14.0,2022,206
Taybor Pepper,LS,0,0%,0,0%,8,38%,1,49ers,14.0,2022,206
Mitch Wishnowsky,P,0,0%,0,0%,8,38%,1,49ers,14.0,2022,206
Tevin Coleman,RB,0,0%,0,0%,1,5%,1,49ers,14.0,2022,206
