Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,week,year,game_id
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF,,,
Maxx Crosby,LVR,0,0,0,0,1,1.0,4,2,2,2,3,0,0,0,0,14.0,2022,196
Chandler Jones,LVR,0,0,0,0,0,1.0,3,1,2,0,2,1,0,0,1,14.0,2022,196
Amik Robertson,LVR,0,0,0,0,0,1.0,3,3,0,1,0,0,0,0,0,14.0,2022,196
Bilal Nichols,LVR,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0,14.0,2022,196
Nate Hobbs,LVR,0,0,0,0,1,0.0,9,8,1,0,0,0,0,0,0,14.0,2022,196
Denzel Perryman,LVR,0,0,0,0,0,0.0,8,4,4,0,0,0,0,0,0,14.0,2022,196
Sam Webb,LVR,0,0,0,0,1,0.0,6,3,3,0,0,0,0,0,0,14.0,2022,196
Luke Masterson,LVR,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,14.0,2022,196
Isaiah Pola-Mao,LVR,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0,14.0,2022,196
Clelin Ferrell,LVR,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,14.0,2022,196
Tyler Hall,LVR,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,14.0,2022,196
Tre'von Moehrig,LVR,0,0,0,0,0,0.0,3,3,0,1,0,0,0,0,0,14.0,2022,196
Neil Farrell,LVR,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,14.0,2022,196
Duron Harmon,LVR,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,14.0,2022,196
Roderic Teamer,LVR,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,14.0,2022,196
Jerry Tillery,LVR,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,14.0,2022,196
Davante Adams,LVR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,14.0,2022,196
Brandon Bolden,LVR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,14.0,2022,196
Curtis Bolton,LVR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,14.0,2022,196
Sidney Jones,LVR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,14.0,2022,196
Kyle Peko,LVR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,14.0,2022,196
Ernest Jones,LAR,1,0,0,0,1,0.0,4,1,3,0,0,0,0,0,0,14.0,2022,196
Taylor Rapp,LAR,1,0,0,0,1,0.0,3,1,2,0,0,0,0,0,0,14.0,2022,196
Bobby Wagner,LAR,0,0,0,0,0,0.0,14,7,7,0,0,0,0,0,0,14.0,2022,196
Troy Hill,LAR,0,0,0,0,0,0.0,9,7,2,0,0,0,0,0,0,14.0,2022,196
Greg Gaines,LAR,0,0,0,0,0,0.0,6,3,3,0,1,0,0,0,0,14.0,2022,196
Jalen Ramsey,LAR,0,0,0,0,1,0.0,6,4,2,0,0,0,0,0,0,14.0,2022,196
Michael Hoecht,LAR,0,0,0,0,0,0.0,5,3,2,0,1,0,0,0,0,14.0,2022,196
Marquise Copeland,LAR,0,0,0,0,0,0.0,4,1,3,0,1,0,0,0,0,14.0,2022,196
Nick Scott,LAR,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,14.0,2022,196
Earnest Brown IV,LAR,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,14.0,2022,196
Leonard Floyd,LAR,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,14.0,2022,196
Bobby Brown,LAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,14.0,2022,196
Cobie Durant,LAR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,14.0,2022,196
Daniel Hardy,LAR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,14.0,2022,196
Lance McCutcheon,LAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,14.0,2022,196
Keir Thomas,LAR,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0,14.0,2022,196
Jonah Williams,LAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,14.0,2022,196
Russ Yeast,LAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,14.0,2022,196
