Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Deshaun Watson,CLE,6,33,0,9,14.0,2022,198
Jacoby Brissett,CLE,0,0,0,0,14.0,2022,198
Nick Chubb,CLE,14,34,0,13,14.0,2022,198
Kareem Hunt,CLE,4,6,0,4,14.0,2022,198
Donovan Peoples-Jones,CLE,0,0,0,0,14.0,2022,198
Amari Cooper,CLE,0,0,0,0,14.0,2022,198
David Bell,CLE,0,0,0,0,14.0,2022,198
Harrison Bryant,CLE,0,0,0,0,14.0,2022,198
David Njoku,CLE,1,-2,0,-2,14.0,2022,198
Joe Burrow,CIN,6,10,0,8,14.0,2022,198
Ja'Marr Chase,CIN,1,6,0,6,14.0,2022,198
Joe Mixon,CIN,14,96,0,40,14.0,2022,198
Samaje Perine,CIN,4,22,1,14,14.0,2022,198
Trayveon Williams,CIN,1,2,0,2,14.0,2022,198
Trenton Irwin,CIN,0,0,0,0,14.0,2022,198
Trent Taylor,CIN,0,0,0,0,14.0,2022,198
Mitchell Wilcox,CIN,0,0,0,0,14.0,2022,198
Tyler Boyd,CIN,0,0,0,0,14.0,2022,198
