Player,Pos,home_team,team,week,year,game_id
Trey Lance,QB,1,49ers,2.0,2022,26
Jeff Wilson,RB,1,49ers,2.0,2022,26
Kyle Juszczyk,FB,1,49ers,2.0,2022,26
Deebo Samuel,WR,1,49ers,2.0,2022,26
Brandon Aiyuk,WR,1,49ers,2.0,2022,26
Tyler Kroft,TE,1,49ers,2.0,2022,26
Jake Brendel,OL,1,49ers,2.0,2022,26
Spencer Burford,OL,1,49ers,2.0,2022,26
Aaron Banks,OL,1,49ers,2.0,2022,26
Trent Williams,T,1,49ers,2.0,2022,26
Mike McGlinchey,T,1,49ers,2.0,2022,26
Arik Armstead,DL,1,49ers,2.0,2022,26
Nick Bosa,DE,1,49ers,2.0,2022,26
Samson Ebukam,DE,1,49ers,2.0,2022,26
Javon Kinlaw,DT,1,49ers,2.0,2022,26
Dre Greenlaw,LB,1,49ers,2.0,2022,26
Fred Warner,LB,1,49ers,2.0,2022,26
Azeez Al-Shaair,LB,1,49ers,2.0,2022,26
Emmanuel Moseley,CB,1,49ers,2.0,2022,26
Charvarius Ward,CB,1,49ers,2.0,2022,26
Talanoa Hufanga,S,1,49ers,2.0,2022,26
Tashaun Gipson,S,1,49ers,2.0,2022,26
