Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Darrick Forrest,WAS,0,11,7,63.6%,86.0,12.3,7.8,1.0,118.0,8.4,37.0,49.0,1,0,0,0.0,0,10,0,0.0%,2.0,2022,21
William Jackson III,WAS,0,6,4,66.7%,59.0,14.8,9.8,1.0,138.2,8.7,42.0,17.0,0,0,0,0.0,0,2,0,0.0%,2.0,2022,21
Kendall Fuller,WAS,0,6,3,50.0%,42.0,14.0,7.0,1.0,112.5,13.2,35.0,7.0,0,0,0,0.0,0,4,1,20.0%,2.0,2022,21
Bobby McCain,WAS,0,4,3,75.0%,54.0,18.0,13.5,1.0,156.2,16.8,22.0,32.0,1,0,0,0.0,0,6,0,0.0%,2.0,2022,21
Jamin Davis,WAS,0,4,2,50.0%,17.0,8.5,4.3,0.0,61.5,5.0,-4.0,21.0,6,0,1,1.0,2,4,0,0.0%,2.0,2022,21
Cole Holcomb,WAS,0,4,2,50.0%,18.0,9.0,4.5,0.0,62.5,6.0,10.0,8.0,3,0,0,0.0,0,10,0,0.0%,2.0,2022,21
Benjamin St-Juste,WAS,0,6,2,33.3%,13.0,6.5,2.2,0.0,42.4,7.3,8.0,5.0,0,0,0,0.0,0,4,0,0.0%,2.0,2022,21
Efe Obada,WAS,0,1,1,100.0%,9.0,9.0,9.0,0.0,104.2,-8.0,-8.0,17.0,0,0,1,0.0,1,1,0,0.0%,2.0,2022,21
David Mayo,WAS,0,1,1,100.0%,13.0,13.0,13.0,0.0,118.7,3.0,3.0,10.0,0,0,0,0.0,0,0,0,,2.0,2022,21
Daron Payne,WAS,0,0,0,,,,,,,,,,0,1,0,1.0,2,4,0,0.0%,2.0,2022,21
Montez Sweat,WAS,0,0,0,,,,,,,,,,0,0,2,0.0,2,2,0,0.0%,2.0,2022,21
James Smith-Williams,WAS,0,0,0,,,,,,,,,,0,0,1,1.0,2,1,0,0.0%,2.0,2022,21
Casey Toohill,WAS,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,,2.0,2022,21
Mike Hughes,DET,0,10,9,90.0%,104.0,11.6,10.4,0.0,110.0,6.1,54.0,50.0,4,0,0,0.0,0,8,1,11.1%,2.0,2022,21
Will Harris,DET,1,11,8,72.7%,88.0,11.0,8.0,1.0,88.4,10.7,49.0,39.0,0,0,0,0.0,0,8,0,0.0%,2.0,2022,21
DeShon Elliott,DET,0,6,6,100.0%,117.0,19.5,19.5,2.0,158.3,17.0,102.0,15.0,2,1,1,0.0,2,6,1,14.3%,2.0,2022,21
Malcolm Rodriguez,DET,0,5,4,80.0%,43.0,10.8,8.6,1.0,142.1,9.0,30.0,13.0,2,1,0,0.0,1,8,1,11.1%,2.0,2022,21
Jeff Okudah,DET,0,6,4,66.7%,39.0,9.8,6.5,0.0,84.7,8.3,6.0,33.0,0,0,0,0.0,0,5,1,16.7%,2.0,2022,21
Alex Anzalone,DET,0,6,3,50.0%,15.0,5.0,2.5,0.0,56.2,7.3,10.0,5.0,5,0,0,0.0,0,6,1,14.3%,2.0,2022,21
Chris Board,DET,0,2,2,100.0%,16.0,8.0,8.0,0.0,100.0,2.5,5.0,11.0,2,1,0,0.0,1,4,0,0.0%,2.0,2022,21
Julian Okwara,DET,0,2,1,50.0%,9.0,9.0,4.5,0.0,62.5,1.0,4.0,5.0,1,3,0,0.0,3,2,0,0.0%,2.0,2022,21
Charles Harris,DET,0,1,1,100.0%,15.0,15.0,15.0,1.0,158.3,14.0,14.0,1.0,0,1,0,1.0,2,2,0,0.0%,2.0,2022,21
Chase Lucas,DET,0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,3.0,3.0,3.0,0,0,0,0.0,0,0,0,,2.0,2022,21
Tracy Walker,DET,0,4,1,25.0%,13.0,13.0,3.3,0.0,40.6,26.0,3.0,10.0,5,0,0,0.0,0,5,0,0.0%,2.0,2022,21
Aidan Hutchinson,DET,0,0,0,,,,,,,,,,0,0,0,3.0,3,6,0,0.0%,2.0,2022,21
Anthony Pittman,DET,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%,2.0,2022,21
John Cominsky,DET,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%,2.0,2022,21
Bobby Price,DET,0,2,0,0.0%,,,0.0,,39.6,13.5,,,1,0,0,0.0,0,1,0,0.0%,2.0,2022,21
