Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Cardinals,8.89,12.0,3.18,8.15,-1.32,-4.86,-6.47,2.74,8.44,1.75,2.06,2.67,0.93,-2.59,-1.32,2.0,2022,28
Raiders,-8.89,4.86,6.47,-2.74,-8.44,-12.0,-3.18,-8.15,1.32,-1.75,-2.67,-2.06,2.59,-0.93,1.32,2.0,2022,28
