Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Kirk Cousins,MIN,27,46,221,1,3,2,19,19,51.1,2.0,2022,32
Dalvin Cook,MIN,0,0,0,0,0,0,0,0,,2.0,2022,32
Jalen Reagor,MIN,0,0,0,0,0,0,0,0,,2.0,2022,32
Alexander Mattison,MIN,0,0,0,0,0,0,0,0,,2.0,2022,32
Adam Thielen,MIN,0,0,0,0,0,0,0,0,,2.0,2022,32
Justin Jefferson,MIN,0,0,0,0,0,0,0,0,,2.0,2022,32
Irv Smith Jr.,MIN,0,0,0,0,0,0,0,0,,2.0,2022,32
Johnny Mundt,MIN,0,0,0,0,0,0,0,0,,2.0,2022,32
K.J. Osborn,MIN,0,0,0,0,0,0,0,0,,2.0,2022,32
Jalen Hurts,PHI,26,31,333,1,1,3,10,53,108.7,2.0,2022,32
Miles Sanders,PHI,0,0,0,0,0,0,0,0,,2.0,2022,32
Boston Scott,PHI,0,0,0,0,0,0,0,0,,2.0,2022,32
Kenneth Gainwell,PHI,0,0,0,0,0,0,0,0,,2.0,2022,32
Dallas Goedert,PHI,0,0,0,0,0,0,0,0,,2.0,2022,32
DeVonta Smith,PHI,0,0,0,0,0,0,0,0,,2.0,2022,32
A.J. Brown,PHI,0,0,0,0,0,0,0,0,,2.0,2022,32
Quez Watkins,PHI,0,0,0,0,0,0,0,0,,2.0,2022,32
Zach Pascal,PHI,0,0,0,0,0,0,0,0,,2.0,2022,32
