Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Austin Ekeler,LAC,10,9,55,0,2.0,-25,-2.8,80,8.9,-2.5,3,3.0,1,10.0,0,89.6,2.0,2022,17
Mike Williams,LAC,10,8,113,1,4.0,106,13.3,7,0.9,13.4,0,,0,0.0,0,147.1,2.0,2022,17
Gerald Everett,LAC,10,6,71,0,2.0,22,3.7,49,8.2,3.6,1,6.0,0,0.0,1,42.1,2.0,2022,17
Josh Palmer,LAC,8,4,30,1,3.0,17,4.3,13,3.3,6.1,0,,1,12.5,0,99.0,2.0,2022,17
DeAndre Carter,LAC,3,3,55,0,3.0,32,10.7,23,7.7,10.7,0,,0,0.0,0,118.7,2.0,2022,17
Zander Horvath,LAC,2,1,1,1,1.0,1,1.0,0,0.0,-1.5,0,,0,0.0,0,95.8,2.0,2022,17
Joshua Kelley,LAC,2,1,3,0,,0,0.0,3,3.0,-0.5,0,,0,0.0,0,56.2,2.0,2022,17
Sony Michel,LAC,1,1,6,0,,3,3.0,3,3.0,3.0,0,,0,0.0,0,91.7,2.0,2022,17
Travis Kelce,KAN,7,5,51,0,3.0,28,5.6,23,4.6,8.9,0,,0,0.0,0,92.0,2.0,2022,17
Clyde Edwards-Helaire,KAN,4,4,44,0,3.0,-3,-0.8,47,11.8,-0.8,2,2.0,0,0.0,0,112.5,2.0,2022,17
Mecole Hardman,KAN,4,3,49,0,2.0,41,13.7,8,2.7,11.5,0,,0,0.0,0,115.6,2.0,2022,17
JuJu Smith-Schuster,KAN,3,3,10,0,,4,1.3,6,2.0,1.3,0,,0,0.0,0,80.6,2.0,2022,17
Noah Gray,KAN,3,2,12,0,1.0,7,3.5,5,2.5,5.3,0,,0,0.0,0,74.3,2.0,2022,17
Jerick McKinnon,KAN,2,2,4,1,1.0,1,0.5,3,1.5,0.5,0,,0,0.0,0,118.7,2.0,2022,17
Marquez Valdes-Scantling,KAN,7,2,13,0,,12,6.0,1,0.5,10.6,0,,0,0.0,0,39.6,2.0,2022,17
Justin Watson,KAN,2,2,50,1,1.0,44,22.0,6,3.0,22.0,0,,0,0.0,0,158.3,2.0,2022,17
Michael Burton,KAN,1,1,2,0,0.0,-2,-2.0,4,4.0,-2.0,0,,0,0.0,0,79.2,2.0,2022,17
Jody Fortson,KAN,1,0,0,0,,0,,0,,1.0,0,,0,0.0,0,39.6,2.0,2022,17
