Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Justin Fields,CHI,1,0,2.0,2022,30
David Montgomery,CHI,0,0,2.0,2022,30
Khalil Herbert,CHI,0,0,2.0,2022,30
Equanimeous St. Brown,CHI,0,0,2.0,2022,30
Ryan Griffin,CHI,0,0,2.0,2022,30
Cole Kmet,CHI,0,0,2.0,2022,30
Darnell Mooney,CHI,0,0,2.0,2022,30
Aaron Rodgers,GNB,1,1,2.0,2022,30
Aaron Jones,GNB,0,0,2.0,2022,30
AJ Dillon,GNB,0,0,2.0,2022,30
Sammy Watkins,GNB,0,0,2.0,2022,30
Randall Cobb,GNB,0,0,2.0,2022,30
Romeo Doubs,GNB,0,0,2.0,2022,30
Allen Lazard,GNB,0,0,2.0,2022,30
Robert Tonyan,GNB,0,0,2.0,2022,30
Christian Watson,GNB,0,0,2.0,2022,30
Tyler Davis,GNB,0,0,2.0,2022,30
