#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,BUF 25,12,5:53,75,Touchdown,1,Bills,2.0,2022,31
2,1,5:23,BUF 25,7,4:05,44,Downs,1,Bills,2.0,2022,31
3,2,9:54,BUF 18,6,2:34,51,Field Goal,1,Bills,2.0,2022,31
4,2,5:10,BUF 23,8,4:10,77,Touchdown,1,Bills,2.0,2022,31
5,3,12:44,BUF 20,7,2:26,80,Touchdown,1,Bills,2.0,2022,31
6,3,9:14,BUF 44,3,0:52,4,Punt,1,Bills,2.0,2022,31
7,3,8:22,TEN 20,4,0:50,1,Field Goal,1,Bills,2.0,2022,31
8,3,6:47,BUF 49,4,1:13,51,Touchdown,1,Bills,2.0,2022,31
9,3,0:14,BUF 4,3,0:35,3,Punt,1,Bills,2.0,2022,31
10,4,10:44,BUF 36,3,2:17,3,Punt,1,Bills,2.0,2022,31
11,4,6:39,BUF 33,10,6:39,52,End of Game,1,Bills,2.0,2022,31
