Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Lions,11.0,7.13,4.11,3.7,0.0,-5.79,-6.44,-2.01,2.74,10.29,-2.88,9.2,4.68,-3.85,3.14,2.0,2022,21
Commanders,-11.0,5.79,6.44,2.01,-2.74,-7.13,-4.11,-3.7,0.0,-10.29,-9.2,2.88,3.85,-4.68,-3.14,2.0,2022,21
