Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Colts,-24.0,-20.67,-19.23,-0.3,-9.97,-7.05,-17.66,10.28,0.0,3.43,-0.61,3.58,3.67,-1.29,-1.92,2.0,2022,20
Jaguars,24.0,7.05,17.66,-10.28,0.0,20.67,19.23,0.3,9.97,-3.43,-3.58,0.61,1.29,-3.67,1.92,2.0,2022,20
