Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Davis Mills,HOU,2,1,0,2,2.0,2022,29
Dameon Pierce,HOU,15,69,0,12,2.0,2022,29
Jeff Driskel,HOU,1,10,0,10,2.0,2022,29
Nico Collins,HOU,0,0,0,0,2.0,2022,29
Brandin Cooks,HOU,0,0,0,0,2.0,2022,29
Pharaoh Brown,HOU,0,0,0,0,2.0,2022,29
Chris Moore,HOU,0,0,0,0,2.0,2022,29
Rex Burkhead,HOU,0,0,0,0,2.0,2022,29
O.J. Howard,HOU,0,0,0,0,2.0,2022,29
Brevin Jordan,HOU,0,0,0,0,2.0,2022,29
Russell Wilson,DEN,2,3,0,4,2.0,2022,29
Javonte Williams,DEN,15,75,0,17,2.0,2022,29
Melvin Gordon,DEN,10,47,0,9,2.0,2022,29
Montrell Washington,DEN,1,19,0,19,2.0,2022,29
Courtland Sutton,DEN,1,5,0,5,2.0,2022,29
Jerry Jeudy,DEN,1,1,0,1,2.0,2022,29
Tyrie Cleveland,DEN,0,0,0,0,2.0,2022,29
Eric Saubert,DEN,0,0,0,0,2.0,2022,29
Kendall Hinton,DEN,0,0,0,0,2.0,2022,29
Albert Okwuegbunam,DEN,0,0,0,0,2.0,2022,29
Andrew Beck,DEN,1,-1,0,-1,2.0,2022,29
