#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:32,CLE 10,14,8:37,90,Touchdown,1,Browns,2.0,2022,19
2,2,13:06,CLE 39,10,4:49,61,Touchdown,1,Browns,2.0,2022,19
3,2,3:24,CLE 21,3,2:19,-2,Punt,1,Browns,2.0,2022,19
4,2,0:11,CLE 25,1,0:11,-1,End of Half,1,Browns,2.0,2022,19
5,3,15:00,CLE 20,11,5:02,76,Field Goal,1,Browns,2.0,2022,19
6,3,6:01,CLE 5,4,1:57,22,Punt,1,Browns,2.0,2022,19
7,4,14:19,CLE 25,9,4:58,75,Touchdown,1,Browns,2.0,2022,19
8,4,7:37,CLE 31,6,3:30,19,Punt,1,Browns,2.0,2022,19
9,4,2:30,NYJ 42,6,0:35,42,Touchdown,1,Browns,2.0,2022,19
10,4,0:22,CLE 25,2,0:16,21,Interception,1,Browns,2.0,2022,19
