Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Zion Johnson,G,75,100%,0,0%,4,13%,0,Chargers,2.0,2022,17
Rashawn Slater,T,75,100%,0,0%,4,13%,0,Chargers,2.0,2022,17
Matt Feiler,G,75,100%,0,0%,4,13%,0,Chargers,2.0,2022,17
Justin Herbert,QB,74,99%,0,0%,0,0%,0,Chargers,2.0,2022,17
Josh Palmer,WR,68,91%,0,0%,0,0%,0,Chargers,2.0,2022,17
Mike Williams,WR,66,88%,0,0%,0,0%,0,Chargers,2.0,2022,17
Gerald Everett,TE,50,67%,0,0%,0,0%,0,Chargers,2.0,2022,17
DeAndre Carter,WR,49,65%,0,0%,12,38%,0,Chargers,2.0,2022,17
Austin Ekeler,RB,47,63%,0,0%,0,0%,0,Chargers,2.0,2022,17
Trey Pipkins,T,46,61%,0,0%,3,9%,0,Chargers,2.0,2022,17
Will Clapp,C,43,57%,0,0%,4,13%,0,Chargers,2.0,2022,17
Tre' McKitty,TE,39,52%,0,0%,4,13%,0,Chargers,2.0,2022,17
Storm Norton,T,34,45%,0,0%,4,13%,0,Chargers,2.0,2022,17
Corey Linsley,C,32,43%,0,0%,0,0%,0,Chargers,2.0,2022,17
Joshua Kelley,RB,19,25%,0,0%,20,63%,0,Chargers,2.0,2022,17
Sony Michel,RB,9,12%,0,0%,0,0%,0,Chargers,2.0,2022,17
Zander Horvath,RB,8,11%,0,0%,20,63%,0,Chargers,2.0,2022,17
Jalen Guyton,WR,8,11%,0,0%,0,0%,0,Chargers,2.0,2022,17
Richard Rodgers,TE,7,9%,0,0%,0,0%,0,Chargers,2.0,2022,17
Chase Daniel,QB,1,1%,0,0%,0,0%,0,Chargers,2.0,2022,17
Nasir Adderley,FS,0,0%,57,100%,8,25%,0,Chargers,2.0,2022,17
Asante Samuel Jr.,CB,0,0%,57,100%,7,22%,0,Chargers,2.0,2022,17
Derwin James,FS,0,0%,57,100%,3,9%,0,Chargers,2.0,2022,17
J.C. Jackson,CB,0,0%,57,100%,1,3%,0,Chargers,2.0,2022,17
Khalil Mack,LB,0,0%,52,91%,3,9%,0,Chargers,2.0,2022,17
Joey Bosa,LB,0,0%,52,91%,2,6%,0,Chargers,2.0,2022,17
Drue Tranquill,LB,0,0%,48,84%,9,28%,0,Chargers,2.0,2022,17
Bryce Callahan,CB,0,0%,48,84%,0,0%,0,Chargers,2.0,2022,17
Sebastian Joseph-Day,NT,0,0%,40,70%,5,16%,0,Chargers,2.0,2022,17
Austin Johnson,NT,0,0%,35,61%,8,25%,0,Chargers,2.0,2022,17
Morgan Fox,DE,0,0%,28,49%,6,19%,0,Chargers,2.0,2022,17
Kenneth Murray,LB,0,0%,27,47%,4,13%,0,Chargers,2.0,2022,17
Kyle Van Noy,LB,0,0%,26,46%,2,6%,0,Chargers,2.0,2022,17
Jerry Tillery,DT,0,0%,19,33%,7,22%,0,Chargers,2.0,2022,17
Otito Ogbonnia,DT,0,0%,11,19%,5,16%,0,Chargers,2.0,2022,17
Chris Rumph,LB,0,0%,7,12%,24,75%,0,Chargers,2.0,2022,17
Alohi Gilman,SS,0,0%,6,11%,19,59%,0,Chargers,2.0,2022,17
Michael Davis,CB,0,0%,0,0%,26,81%,0,Chargers,2.0,2022,17
Troy Reeder,LB,0,0%,0,0%,25,78%,0,Chargers,2.0,2022,17
Ja'Sir Taylor,DB,0,0%,0,0%,22,69%,0,Chargers,2.0,2022,17
Amen Ogbongbemiga,LB,0,0%,0,0%,20,63%,0,Chargers,2.0,2022,17
Nick Niemann,LB,0,0%,0,0%,20,63%,0,Chargers,2.0,2022,17
Deane Leonard,DB,0,0%,0,0%,14,44%,0,Chargers,2.0,2022,17
JK Scott,P,0,0%,0,0%,10,31%,0,Chargers,2.0,2022,17
Josh Harris,LS,0,0%,0,0%,10,31%,0,Chargers,2.0,2022,17
Dustin Hopkins,K,0,0%,0,0%,9,28%,0,Chargers,2.0,2022,17
Jamaree Salyer,G,0,0%,0,0%,4,13%,0,Chargers,2.0,2022,17
