Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Chiefs,3.0,5.54,7.31,-4.87,1.16,-4.12,-1.78,-1.67,13.51,3.72,-4.32,5.09,6.47,-3.04,-0.48,2.0,2022,17
Chargers,-3.0,4.12,1.78,1.67,-13.51,-5.54,-7.31,4.87,-1.16,-3.72,-5.09,4.32,3.04,-6.47,0.48,2.0,2022,17
