0,1,week,year,game_id
Won Toss,Bengals (deferred),2.0,2022,27
Roof,retractable roof (closed),2.0,2022,27
Surface,matrixturf,2.0,2022,27
Duration,3:00,2.0,2022,27
Attendance,92944,2.0,2022,27
Vegas Line,Cincinnati Bengals -7.0,2.0,2022,27
Over/Under,42.0 (under),2.0,2022,27
