Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Carson Wentz,WAS,0,0,0,0,0,2.0,2022,21
Antonio Gibson,WAS,4,2,13,0,11,2.0,2022,21
Curtis Samuel,WAS,9,7,78,1,27,2.0,2022,21
J.D. McKissic,WAS,7,7,54,0,13,2.0,2022,21
Terry McLaurin,WAS,8,4,75,0,35,2.0,2022,21
Jahan Dotson,WAS,5,4,59,1,40,2.0,2022,21
Logan Thomas,WAS,5,3,37,1,20,2.0,2022,21
John Bates,WAS,3,2,15,0,9,2.0,2022,21
Dax Milne,WAS,1,1,6,0,6,2.0,2022,21
Cam Sims,WAS,2,0,0,0,0,2.0,2022,21
Jared Goff,DET,0,0,0,0,0,2.0,2022,21
Amon-Ra St. Brown,DET,12,9,116,2,49,2.0,2022,21
D'Andre Swift,DET,5,2,31,1,22,2.0,2022,21
Jamaal Williams,DET,1,1,7,0,7,2.0,2022,21
Craig Reynolds,DET,1,1,13,0,13,2.0,2022,21
Josh Reynolds,DET,3,3,38,1,23,2.0,2022,21
T.J. Hockenson,DET,7,3,26,0,18,2.0,2022,21
Brock Wright,DET,1,1,25,0,25,2.0,2022,21
DJ Chark,DET,4,0,0,0,0,2.0,2022,21
