Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Ashtyn Davis,NYJ,1,14,0,14,1,0.0,1,0,1,0,0,0,0,0,0,2.0,2022,19
Quinnen Williams,NYJ,0,0,0,0,0,0.5,4,3,1,0,1,0,0,0,0,2.0,2022,19
Carl Lawson,NYJ,0,0,0,0,0,0.5,2,1,1,0,1,0,0,0,0,2.0,2022,19
Lamarcus Joyner,NYJ,0,0,0,0,0,0.0,8,6,2,0,0,0,0,0,0,2.0,2022,19
Kwon Alexander,NYJ,0,0,0,0,0,0.0,7,6,1,1,0,0,0,0,0,2.0,2022,19
C.J. Mosley,NYJ,0,0,0,0,0,0.0,7,4,3,2,0,0,0,0,0,2.0,2022,19
Jordan Whitehead,NYJ,0,0,0,0,0,0.0,7,3,4,0,0,0,0,0,0,2.0,2022,19
Sauce Gardner,NYJ,0,0,0,0,1,0.0,6,5,1,0,0,0,0,0,0,2.0,2022,19
Sheldon Rankins,NYJ,0,0,0,0,0,0.0,5,3,2,1,1,0,0,0,0,2.0,2022,19
D.J. Reed,NYJ,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0,2.0,2022,19
Solomon Thomas,NYJ,0,0,0,0,0,0.0,5,1,4,0,0,0,0,0,0,2.0,2022,19
Quincy Williams,NYJ,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0,2.0,2022,19
Michael Carter II,NYJ,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,2.0,2022,19
Jermaine Johnson II,NYJ,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,2.0,2022,19
Jacob Martin,NYJ,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,2.0,2022,19
Tony Adams,NYJ,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,2.0,2022,19
Micheal Clemons,NYJ,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0,2.0,2022,19
Justin Hardee,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,2.0,2022,19
Ty Johnson,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,2.0,2022,19
Nathan Shepherd,NYJ,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,2.0,2022,19
Kenny Yeboah,NYJ,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,2.0,2022,19
Greg Zuerlein,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,2.0,2022,19
Brandin Echols,NYJ,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,2.0,2022,19
John Franklin-Myers,NYJ,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,2.0,2022,19
Max Mitchell,NYJ,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,2.0,2022,19
Jadeveon Clowney,CLE,0,0,0,0,0,1.0,2,2,0,0,0,1,0,0,1,2.0,2022,19
Myles Garrett,CLE,0,0,0,0,0,1.0,1,1,0,1,2,0,0,0,0,2.0,2022,19
Grant Delpit,CLE,0,0,0,0,0,0.0,8,7,1,0,0,0,0,0,0,2.0,2022,19
Jeremiah Owusu-Koramoah,CLE,0,0,0,0,0,0.0,8,8,0,2,0,0,0,0,1,2.0,2022,19
John Johnson,CLE,0,0,0,0,1,0.0,6,5,1,0,0,0,0,0,0,2.0,2022,19
Greg Newsome II,CLE,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0,2.0,2022,19
Martin Emerson,CLE,0,0,0,0,1,0.0,4,4,0,0,0,0,0,0,0,2.0,2022,19
Anthony Walker,CLE,0,0,0,0,2,0.0,4,3,1,2,0,0,0,0,0,2.0,2022,19
Jacob Phillips,CLE,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,2.0,2022,19
Denzel Ward,CLE,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,2.0,2022,19
Taven Bryan,CLE,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0,2.0,2022,19
Jordan Elliott,CLE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,2.0,2022,19
A.J. Green,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,2.0,2022,19
Ronnie Harrison,CLE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,2.0,2022,19
Jordan Kunaszyk,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,2.0,2022,19
Tommy Togiai,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,2.0,2022,19
Chase Winovich,CLE,0,0,0,0,0,0.0,1,1,0,0,2,0,0,0,0,2.0,2022,19
Cade York,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,2.0,2022,19
Alex Wright,CLE,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,2.0,2022,19
