Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Jamel Dean,TAM,2,24,0,24,2,0.0,6,3,3,0,0,0,0,0,0,2.0,2022,23
Mike Edwards,TAM,1,68,1,68,1,0.0,3,0,3,0,0,0,0,0,0,2.0,2022,23
Shaquil Barrett,TAM,0,0,0,0,0,2.0,5,5,0,2,3,0,0,0,1,2.0,2022,23
Devin White,TAM,0,0,0,0,1,1.0,11,5,6,1,1,0,0,0,1,2.0,2022,23
Antoine Winfield Jr.,TAM,0,0,0,0,0,1.0,7,6,1,0,1,0,0,0,0,2.0,2022,23
Lavonte David,TAM,0,0,0,0,0,1.0,6,3,3,0,1,0,0,0,0,2.0,2022,23
Joe Tryon-Shoyinka,TAM,0,0,0,0,0,0.5,4,1,3,0,1,0,0,0,0,2.0,2022,23
Vita Vea,TAM,0,0,0,0,0,0.5,2,0,2,0,1,0,0,0,0,2.0,2022,23
Carlton Davis,TAM,0,0,0,0,1,0.0,9,8,1,0,0,1,0,0,0,2.0,2022,23
Akiem Hicks,TAM,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,2.0,2022,23
Logan Ryan,TAM,0,0,0,0,1,0.0,3,1,2,0,0,0,0,0,1,2.0,2022,23
Rakeem Nunez-Roches,TAM,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,2.0,2022,23
Dee Delaney,TAM,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,2.0,2022,23
Sean Murphy-Bunting,TAM,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,2.0,2022,23
Anthony Nelson,TAM,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,2.0,2022,23
Pat O'Connor,TAM,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,2.0,2022,23
William Gholston,TAM,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,2.0,2022,23
Carl Nassib,TAM,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,2.0,2022,23
Shy Tuttle,NOR,0,0,0,0,1,0.5,9,2,7,0,1,0,0,0,0,2.0,2022,23
David Onyemata,NOR,0,0,0,0,0,0.5,3,2,1,0,1,0,0,0,0,2.0,2022,23
Pete Werner,NOR,0,0,0,0,1,0.0,8,6,2,0,0,0,0,0,0,2.0,2022,23
Justin Evans,NOR,0,0,0,0,0,0.0,7,2,5,0,0,0,0,0,0,2.0,2022,23
Demario Davis,NOR,0,0,0,0,1,0.0,5,1,4,0,0,1,0,0,0,2.0,2022,23
Bradley Roby,NOR,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0,2.0,2022,23
Marcus Maye,NOR,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,2.0,2022,23
Kaden Elliss,NOR,0,0,0,0,1,0.0,3,1,2,0,0,0,0,0,0,2.0,2022,23
Carl Granderson,NOR,0,0,0,0,0,0.0,3,1,2,1,0,0,0,0,0,2.0,2022,23
Cameron Jordan,NOR,0,0,0,0,0,0.0,3,1,2,1,0,0,0,0,0,2.0,2022,23
Tanoh Kpassagnon,NOR,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0,2.0,2022,23
Tyrann Mathieu,NOR,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,2.0,2022,23
Marcus Davenport,NOR,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0,2.0,2022,23
Marshon Lattimore,NOR,0,0,0,0,1,0.0,2,1,1,0,0,0,0,0,0,2.0,2022,23
Zack Baun,NOR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,2.0,2022,23
James Hurst,NOR,0,0,0,0,0,0.0,1,1,0,0,0,1,0,0,0,2.0,2022,23
Chris Olave,NOR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,2.0,2022,23
Adam Prentice,NOR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,2.0,2022,23
Christian Ringo,NOR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,2.0,2022,23
Kentavius Street,NOR,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0,2.0,2022,23
P.J. Williams,NOR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,2.0,2022,23
Alontae Taylor,NOR,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,2.0,2022,23
