Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Danny Pinter,G,50,100%,0,0%,0,0%,0,Colts,2.0,2022,20
Quenton Nelson,G,50,100%,0,0%,0,0%,0,Colts,2.0,2022,20
Ryan Kelly,C,50,100%,0,0%,0,0%,0,Colts,2.0,2022,20
Braden Smith,T,50,100%,0,0%,0,0%,0,Colts,2.0,2022,20
Matt Ryan,QB,48,96%,0,0%,0,0%,0,Colts,2.0,2022,20
Parris Campbell,WR,43,86%,0,0%,0,0%,0,Colts,2.0,2022,20
Jonathan Taylor,RB,37,74%,0,0%,0,0%,0,Colts,2.0,2022,20
Mike Strachan,WR,35,70%,0,0%,0,0%,0,Colts,2.0,2022,20
Matt Pryor,T,35,70%,0,0%,0,0%,0,Colts,2.0,2022,20
Ashton Dulin,WR,32,64%,0,0%,11,55%,0,Colts,2.0,2022,20
Kylen Granson,TE,27,54%,0,0%,10,50%,0,Colts,2.0,2022,20
Mo Alie-Cox,TE,27,54%,0,0%,2,10%,0,Colts,2.0,2022,20
Dezmon Patmon,WR,24,48%,0,0%,0,0%,0,Colts,2.0,2022,20
Nyheim Hines,RB,15,30%,0,0%,1,5%,0,Colts,2.0,2022,20
Bernhard Raimann,T,15,30%,0,0%,0,0%,0,Colts,2.0,2022,20
Jelani Woods,TE,8,16%,0,0%,0,0%,0,Colts,2.0,2022,20
Deon Jackson,RB,2,4%,0,0%,11,55%,0,Colts,2.0,2022,20
Nick Foles,QB,2,4%,0,0%,0,0%,0,Colts,2.0,2022,20
Zaire Franklin,LB,0,0%,71,100%,13,65%,0,Colts,2.0,2022,20
Kenny Moore,CB,0,0%,71,100%,9,45%,0,Colts,2.0,2022,20
Stephon Gilmore,CB,0,0%,71,100%,0,0%,0,Colts,2.0,2022,20
Bobby Okereke,LB,0,0%,66,93%,9,45%,0,Colts,2.0,2022,20
Julian Blackmon,FS,0,0%,61,86%,5,25%,0,Colts,2.0,2022,20
Brandon Facyson,CB,0,0%,52,73%,0,0%,0,Colts,2.0,2022,20
Kwity Paye,DE,0,0%,51,72%,0,0%,0,Colts,2.0,2022,20
DeForest Buckner,DT,0,0%,50,70%,0,0%,0,Colts,2.0,2022,20
Yannick Ngakoue,DE,0,0%,49,69%,0,0%,0,Colts,2.0,2022,20
Grover Stewart,DT,0,0%,48,68%,4,20%,0,Colts,2.0,2022,20
Nick Cross,DB,0,0%,46,65%,3,15%,0,Colts,2.0,2022,20
Tyquan Lewis,DE,0,0%,38,54%,0,0%,0,Colts,2.0,2022,20
Rodney McLeod,FS,0,0%,35,49%,9,45%,0,Colts,2.0,2022,20
E.J. Speed,LB,0,0%,24,34%,20,100%,0,Colts,2.0,2022,20
Dayo Odeyingbo,DE,0,0%,16,23%,0,0%,0,Colts,2.0,2022,20
Eric Johnson,DT,0,0%,11,15%,4,20%,0,Colts,2.0,2022,20
Byron Cowart,DT,0,0%,10,14%,4,20%,0,Colts,2.0,2022,20
Ifeadi Odenigbo,DE,0,0%,7,10%,6,30%,0,Colts,2.0,2022,20
Ben Banogu,DE,0,0%,4,6%,13,65%,0,Colts,2.0,2022,20
Isaiah Rodgers,CB,0,0%,0,0%,17,85%,0,Colts,2.0,2022,20
JoJo Domann,LB,0,0%,0,0%,16,80%,0,Colts,2.0,2022,20
Grant Stuard,LB,0,0%,0,0%,16,80%,0,Colts,2.0,2022,20
Tony Brown,CB,0,0%,0,0%,16,80%,0,Colts,2.0,2022,20
Rodney Thomas II,DB,0,0%,0,0%,6,30%,0,Colts,2.0,2022,20
Luke Rhodes,LS,0,0%,0,0%,5,25%,0,Colts,2.0,2022,20
Matt Haack,P,0,0%,0,0%,5,25%,0,Colts,2.0,2022,20
Keke Coutee,WR,0,0%,0,0%,4,20%,0,Colts,2.0,2022,20
Chase McLaughlin,K,0,0%,0,0%,1,5%,0,Colts,2.0,2022,20
