Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Logan Stenberg,G,61,100%,0,0%,6,19%,1,Lions,2.0,2022,21
Evan Brown,C,61,100%,0,0%,6,19%,1,Lions,2.0,2022,21
Dan Skipper,T,61,100%,0,0%,6,19%,1,Lions,2.0,2022,21
Penei Sewell,T,61,100%,0,0%,6,19%,1,Lions,2.0,2022,21
Taylor Decker,T,61,100%,0,0%,0,0%,1,Lions,2.0,2022,21
Jared Goff,QB,61,100%,0,0%,0,0%,1,Lions,2.0,2022,21
T.J. Hockenson,TE,54,89%,0,0%,0,0%,1,Lions,2.0,2022,21
Amon-Ra St. Brown,WR,52,85%,0,0%,1,3%,1,Lions,2.0,2022,21
Josh Reynolds,WR,44,72%,0,0%,1,3%,1,Lions,2.0,2022,21
DJ Chark,WR,40,66%,0,0%,0,0%,1,Lions,2.0,2022,21
D'Andre Swift,RB,31,51%,0,0%,0,0%,1,Lions,2.0,2022,21
Brock Wright,TE,22,36%,0,0%,12,38%,1,Lions,2.0,2022,21
Jamaal Williams,RB,21,34%,0,0%,0,0%,1,Lions,2.0,2022,21
Shane Zylstra,TE,10,16%,0,0%,13,41%,1,Lions,2.0,2022,21
Matt Nelson,T,10,16%,0,0%,6,19%,1,Lions,2.0,2022,21
Craig Reynolds,RB,9,15%,0,0%,11,34%,1,Lions,2.0,2022,21
Quintez Cephus,WR,6,10%,0,0%,15,47%,1,Lions,2.0,2022,21
Kalif Raymond,WR,6,10%,0,0%,8,25%,1,Lions,2.0,2022,21
Will Harris,SS,0,0%,74,100%,8,25%,1,Lions,2.0,2022,21
Tracy Walker,FS,0,0%,74,100%,8,25%,1,Lions,2.0,2022,21
DeShon Elliott,FS,0,0%,73,99%,1,3%,1,Lions,2.0,2022,21
Alex Anzalone,LB,0,0%,67,91%,2,6%,1,Lions,2.0,2022,21
Mike Hughes,CB,0,0%,67,91%,1,3%,1,Lions,2.0,2022,21
Jeff Okudah,CB,0,0%,63,85%,0,0%,1,Lions,2.0,2022,21
Aidan Hutchinson,DE,0,0%,60,81%,2,6%,1,Lions,2.0,2022,21
Malcolm Rodriguez,LB,0,0%,54,73%,10,31%,1,Lions,2.0,2022,21
Charles Harris,LB,0,0%,52,70%,2,6%,1,Lions,2.0,2022,21
Alim McNeill,NT,0,0%,44,59%,0,0%,1,Lions,2.0,2022,21
Isaiah Buggs,DT,0,0%,40,54%,0,0%,1,Lions,2.0,2022,21
Julian Okwara,LB,0,0%,33,45%,2,6%,1,Lions,2.0,2022,21
John Cominsky,DT,0,0%,31,42%,2,6%,1,Lions,2.0,2022,21
Michael Brockers,DE,0,0%,25,34%,0,0%,1,Lions,2.0,2022,21
Benito Jones,DT,0,0%,22,30%,0,0%,1,Lions,2.0,2022,21
Chris Board,LB,0,0%,16,22%,25,78%,1,Lions,2.0,2022,21
Bobby Price,FS,0,0%,15,20%,25,78%,1,Lions,2.0,2022,21
Anthony Pittman,LB,0,0%,2,3%,24,75%,1,Lions,2.0,2022,21
Chase Lucas,DB,0,0%,2,3%,13,41%,1,Lions,2.0,2022,21
Josh Woods,LB,0,0%,0,0%,23,72%,1,Lions,2.0,2022,21
Justin Jackson,RB,0,0%,0,0%,22,69%,1,Lions,2.0,2022,21
Juju Hughes,FS,0,0%,0,0%,21,66%,1,Lions,2.0,2022,21
Kerby Joseph,DB,0,0%,0,0%,16,50%,1,Lions,2.0,2022,21
Austin Seibert,K,0,0%,0,0%,13,41%,1,Lions,2.0,2022,21
Derrick Barnes,LB,0,0%,0,0%,13,41%,1,Lions,2.0,2022,21
Jack Fox,P,0,0%,0,0%,11,34%,1,Lions,2.0,2022,21
Scott Daly,LS,0,0%,0,0%,11,34%,1,Lions,2.0,2022,21
Kayode Awosika,T,0,0%,0,0%,6,19%,1,Lions,2.0,2022,21
