Player,Pos,home_team,team,week,year,game_id
Jacoby Brissett,QB,1,Browns,2.0,2022,19
Nick Chubb,RB,1,Browns,2.0,2022,19
Donovan Peoples-Jones,WR,1,Browns,2.0,2022,19
Amari Cooper,WR,1,Browns,2.0,2022,19
Harrison Bryant,TE,1,Browns,2.0,2022,19
David Njoku,TE,1,Browns,2.0,2022,19
Jedrick Wills Jr.,T,1,Browns,2.0,2022,19
James Hudson,T,1,Browns,2.0,2022,19
Wyatt Teller,G,1,Browns,2.0,2022,19
Joel Bitonio,G,1,Browns,2.0,2022,19
Ethan Pocic,C,1,Browns,2.0,2022,19
Myles Garrett,DE,1,Browns,2.0,2022,19
Jadeveon Clowney,DE,1,Browns,2.0,2022,19
Jordan Elliott,DT,1,Browns,2.0,2022,19
Taven Bryan,DT,1,Browns,2.0,2022,19
Jeremiah Owusu-Koramoah,LB,1,Browns,2.0,2022,19
Anthony Walker,LB,1,Browns,2.0,2022,19
Greg Newsome II,CB,1,Browns,2.0,2022,19
Denzel Ward,CB,1,Browns,2.0,2022,19
Ronnie Harrison,S,1,Browns,2.0,2022,19
Grant Delpit,S,1,Browns,2.0,2022,19
John Johnson,S,1,Browns,2.0,2022,19
