#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,11:32,JAX 32,15,9:11,68,Touchdown,1,Jaguars,2.0,2022,20
2,2,15:00,JAX 16,3,1:30,0,Punt,1,Jaguars,2.0,2022,20
3,2,11:32,JAX 21,6,3:40,79,Touchdown,1,Jaguars,2.0,2022,20
4,2,5:43,JAX 25,10,4:00,41,Field Goal,1,Jaguars,2.0,2022,20
5,2,0:12,JAX 17,1,0:12,-1,End of Half,1,Jaguars,2.0,2022,20
6,3,15:00,JAX 25,8,4:51,24,Punt,1,Jaguars,2.0,2022,20
7,3,7:59,JAX 8,12,7:42,92,Touchdown,1,Jaguars,2.0,2022,20
8,4,10:29,JAX 13,3,2:08,7,Punt,1,Jaguars,2.0,2022,20
9,4,6:16,JAX 9,3,1:04,2,Punt,1,Jaguars,2.0,2022,20
10,4,4:24,JAX 46,3,1:47,5,Punt,1,Jaguars,2.0,2022,20
11,4,2:31,IND 34,4,2:10,9,Downs,1,Jaguars,2.0,2022,20
