Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Geno Smith,SEA,0,0,2.0,2022,26
DeeJay Dallas,SEA,0,0,2.0,2022,26
Rashaad Penny,SEA,0,0,2.0,2022,26
Kenneth Walker III,SEA,0,0,2.0,2022,26
Travis Homer,SEA,0,0,2.0,2022,26
Tyler Lockett,SEA,0,0,2.0,2022,26
D.K. Metcalf,SEA,0,0,2.0,2022,26
Noah Fant,SEA,0,0,2.0,2022,26
D'Wayne Eskridge,SEA,0,0,2.0,2022,26
Will Dissly,SEA,0,0,2.0,2022,26
Marquise Goodwin,SEA,0,0,2.0,2022,26
Jimmy Garoppolo,SFO,0,0,2.0,2022,26
Trey Lance,SFO,0,0,2.0,2022,26
Jeff Wilson,SFO,0,0,2.0,2022,26
Deebo Samuel,SFO,1,0,2.0,2022,26
Tyrion Davis-Price,SFO,0,0,2.0,2022,26
Kyle Juszczyk,SFO,0,0,2.0,2022,26
Brandon Aiyuk,SFO,0,0,2.0,2022,26
Ross Dwelley,SFO,0,0,2.0,2022,26
Ray-Ray McCloud,SFO,0,0,2.0,2022,26
Jauan Jennings,SFO,0,0,2.0,2022,26
Danny Gray,SFO,0,0,2.0,2022,26
