Player,Pos,home_team,team,week,year,game_id
Kyler Murray,QB,0,Cardinals,2.0,2022,28
James Conner,RB,0,Cardinals,2.0,2022,28
Marquise Brown,WR,0,Cardinals,2.0,2022,28
Greg Dortch,WR,0,Cardinals,2.0,2022,28
A.J. Green,WR,0,Cardinals,2.0,2022,28
Zach Ertz,TE,0,Cardinals,2.0,2022,28
Kelvin Beachum,OL,0,Cardinals,2.0,2022,28
Justin Pugh,OL,0,Cardinals,2.0,2022,28
Will Hernandez,OL,0,Cardinals,2.0,2022,28
Rodney Hudson,OL,0,Cardinals,2.0,2022,28
D.J. Humphries,OL,0,Cardinals,2.0,2022,28
Zach Allen,DE,0,Cardinals,2.0,2022,28
J.J. Watt,DE,0,Cardinals,2.0,2022,28
Rashard Lawrence,DT,0,Cardinals,2.0,2022,28
Markus Golden,OLB,0,Cardinals,2.0,2022,28
Dennis Gardeck,OLB,0,Cardinals,2.0,2022,28
Tanner Vallejo,MLB,0,Cardinals,2.0,2022,28
Zaven Collins,LB,0,Cardinals,2.0,2022,28
Marco Wilson,CB,0,Cardinals,2.0,2022,28
Byron Murphy,CB,0,Cardinals,2.0,2022,28
Jalen Thompson,S,0,Cardinals,2.0,2022,28
Budda Baker,S,0,Cardinals,2.0,2022,28
