#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:27,NWE 20,13,6:45,71,Field Goal,0,Patriots,2.0,2022,24
2,1,1:38,NWE 39,3,0:56,5,Interception,0,Patriots,2.0,2022,24
3,2,8:35,NWE 34,3,2:10,8,Punt,0,Patriots,2.0,2022,24
4,2,3:08,NWE 26,8,2:46,74,Touchdown,0,Patriots,2.0,2022,24
5,3,15:00,NWE 25,11,5:43,41,Missed FG,0,Patriots,2.0,2022,24
6,3,5:44,NWE 17,4,1:46,26,Punt,0,Patriots,2.0,2022,24
7,3,3:58,PIT 10,3,1:11,10,Touchdown,0,Patriots,2.0,2022,24
8,4,14:58,NWE 28,7,4:09,32,Punt,0,Patriots,2.0,2022,24
9,4,9:40,,3,1:37,8,Punt,0,Patriots,2.0,2022,24
10,4,6:33,NWE 30,13,6:33,46,End of Game,0,Patriots,2.0,2022,24
