Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Kyler Murray,ARI,5,28,1,10,2.0,2022,28
Darrel Williams,ARI,8,59,1,30,2.0,2022,28
Eno Benjamin,ARI,8,31,0,7,2.0,2022,28
James Conner,ARI,7,25,0,6,2.0,2022,28
Zach Ertz,ARI,0,0,0,0,2.0,2022,28
Marquise Brown,ARI,0,0,0,0,2.0,2022,28
Greg Dortch,ARI,0,0,0,0,2.0,2022,28
A.J. Green,ARI,0,0,0,0,2.0,2022,28
Andre Baccellia,ARI,0,0,0,0,2.0,2022,28
Stephen Anderson,ARI,0,0,0,0,2.0,2022,28
Derek Carr,LVR,1,9,0,9,2.0,2022,28
Josh Jacobs,LVR,19,69,0,13,2.0,2022,28
Zamir White,LVR,1,2,0,2,2.0,2022,28
Mack Hollins,LVR,0,0,0,0,2.0,2022,28
Hunter Renfrow,LVR,0,0,0,0,2.0,2022,28
Darren Waller,LVR,0,0,0,0,2.0,2022,28
Foster Moreau,LVR,0,0,0,0,2.0,2022,28
Ameer Abdullah,LVR,0,0,0,0,2.0,2022,28
Davante Adams,LVR,0,0,0,0,2.0,2022,28
