Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Ryan Bates,C,68,100%,0,0%,7,26%,1,Bills,2.0,2022,31
Dion Dawkins,T,68,100%,0,0%,7,26%,1,Bills,2.0,2022,31
Rodger Saffold,G,58,85%,0,0%,0,0%,1,Bills,2.0,2022,31
Jake Kumerow,WR,53,78%,0,0%,19,70%,1,Bills,2.0,2022,31
Spencer Brown,T,52,76%,0,0%,7,26%,1,Bills,2.0,2022,31
Josh Allen,QB,52,76%,0,0%,0,0%,1,Bills,2.0,2022,31
Dawson Knox,TE,47,69%,0,0%,0,0%,1,Bills,2.0,2022,31
Stefon Diggs,WR,45,66%,0,0%,0,0%,1,Bills,2.0,2022,31
Greg Van Roten,G,38,56%,0,0%,7,26%,1,Bills,2.0,2022,31
Devin Singletary,RB,37,54%,0,0%,0,0%,1,Bills,2.0,2022,31
Isaiah McKenzie,WR,31,46%,0,0%,2,7%,1,Bills,2.0,2022,31
Mitch Morse,C,30,44%,0,0%,0,0%,1,Bills,2.0,2022,31
Quintin Morris,TE,28,41%,0,0%,19,70%,1,Bills,2.0,2022,31
Khalil Shakir,WR,24,35%,0,0%,0,0%,1,Bills,2.0,2022,31
Jamison Crowder,WR,19,28%,0,0%,6,22%,1,Bills,2.0,2022,31
Reggie Gilliam,FB,18,26%,0,0%,25,93%,1,Bills,2.0,2022,31
James Cook,RB,18,26%,0,0%,0,0%,1,Bills,2.0,2022,31
Bobby Hart,T,17,25%,0,0%,7,26%,1,Bills,2.0,2022,31
David Quessenberry,G,16,24%,0,0%,7,26%,1,Bills,2.0,2022,31
Case Keenum,QB,16,24%,0,0%,0,0%,1,Bills,2.0,2022,31
Zack Moss,RB,13,19%,0,0%,0,0%,1,Bills,2.0,2022,31
Christian Benford,DB,0,0%,51,91%,2,7%,1,Bills,2.0,2022,31
Tremaine Edmunds,LB,0,0%,45,80%,1,4%,1,Bills,2.0,2022,31
Jordan Poyer,SS,0,0%,45,80%,1,4%,1,Bills,2.0,2022,31
Matt Milano,LB,0,0%,45,80%,0,0%,1,Bills,2.0,2022,31
Taron Johnson,CB,0,0%,40,71%,5,19%,1,Bills,2.0,2022,31
Kaiir Elam,DB,0,0%,37,66%,1,4%,1,Bills,2.0,2022,31
Micah Hyde,FS,0,0%,36,64%,1,4%,1,Bills,2.0,2022,31
DaQuan Jones,DT,0,0%,29,52%,1,4%,1,Bills,2.0,2022,31
Von Miller,LB,0,0%,28,50%,0,0%,1,Bills,2.0,2022,31
Brandin Bryant,DT,0,0%,27,48%,1,4%,1,Bills,2.0,2022,31
Gregory Rousseau,DE,0,0%,26,46%,1,4%,1,Bills,2.0,2022,31
Jordan Phillips,DE,0,0%,26,46%,0,0%,1,Bills,2.0,2022,31
Dane Jackson,CB,0,0%,24,43%,0,0%,1,Bills,2.0,2022,31
Boogie Basham,DE,0,0%,23,41%,0,0%,1,Bills,2.0,2022,31
Shaq Lawson,DE,0,0%,23,41%,0,0%,1,Bills,2.0,2022,31
A.J. Epenesa,DE,0,0%,21,38%,1,4%,1,Bills,2.0,2022,31
C.J. Brewer,DT,0,0%,21,38%,0,0%,1,Bills,2.0,2022,31
Jaquan Johnson,FS,0,0%,20,36%,19,70%,1,Bills,2.0,2022,31
Terrel Bernard,LB,0,0%,16,29%,19,70%,1,Bills,2.0,2022,31
Siran Neal,CB,0,0%,11,20%,20,74%,1,Bills,2.0,2022,31
Tyrel Dodson,LB,0,0%,11,20%,20,74%,1,Bills,2.0,2022,31
Damar Hamlin,SS,0,0%,11,20%,16,59%,1,Bills,2.0,2022,31
Tyler Matakevich,LB,0,0%,0,0%,20,74%,1,Bills,2.0,2022,31
Taiwan Jones,RB,0,0%,0,0%,20,74%,1,Bills,2.0,2022,31
Tyler Bass,K,0,0%,0,0%,15,56%,1,Bills,2.0,2022,31
Reid Ferguson,LS,0,0%,0,0%,10,37%,1,Bills,2.0,2022,31
Sam Martin,P,0,0%,0,0%,10,37%,1,Bills,2.0,2022,31
