Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Zaire Franklin,IND,0,5,5,100.0%,32.0,6.4,6.4,0.0,93.3,1.6,8.0,24.0,3,0,0,0.0,0,10,1,9.1%,2.0,2022,20
Stephon Gilmore,IND,0,7,4,57.1%,32.0,8.0,4.6,0.0,68.7,9.0,15.0,17.0,0,0,0,0.0,0,5,1,16.7%,2.0,2022,20
Kenny Moore,IND,0,4,4,100.0%,42.0,10.5,10.5,1.0,150.0,2.5,10.0,32.0,2,0,0,0.0,0,5,1,16.7%,2.0,2022,20
Brandon Facyson,IND,0,4,3,75.0%,40.0,13.3,10.0,0.0,106.2,11.0,34.0,6.0,0,0,0,0.0,0,4,0,0.0%,2.0,2022,20
Bobby Okereke,IND,0,4,3,75.0%,22.0,7.3,5.5,0.0,87.5,9.8,-2.0,24.0,4,0,0,0.0,0,11,0,0.0%,2.0,2022,20
E.J. Speed,IND,0,2,2,100.0%,33.0,16.5,16.5,0.0,118.7,3.5,7.0,26.0,0,0,0,0.0,0,5,0,0.0%,2.0,2022,20
Rodney McLeod,IND,0,2,2,100.0%,19.0,9.5,9.5,0.0,106.2,8.5,17.0,2.0,1,0,0,0.0,0,6,0,0.0%,2.0,2022,20
Julian Blackmon,IND,0,1,1,100.0%,5.0,5.0,5.0,1.0,127.1,4.0,4.0,1.0,0,0,0,0.0,0,1,1,50.0%,2.0,2022,20
Nick Cross,IND,0,1,1,100.0%,10.0,10.0,10.0,0.0,108.3,5.0,5.0,5.0,0,0,0,0.0,0,5,1,16.7%,2.0,2022,20
Ben Banogu,IND,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,,2.0,2022,20
Grover Stewart,IND,0,0,0,,,,,,,,,,0,1,0,0.0,1,5,1,16.7%,2.0,2022,20
Yannick Ngakoue,IND,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,2,50.0%,2.0,2022,20
Tyquan Lewis,IND,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%,2.0,2022,20
DeForest Buckner,IND,0,0,0,,,,,,,,,,0,0,0,0.0,0,4,1,20.0%,2.0,2022,20
Rayshawn Jenkins,JAX,1,6,4,66.7%,70.0,17.5,11.7,0.0,66.7,11.2,55.0,15.0,2,1,0,0.0,1,3,3,50.0%,2.0,2022,20
Foyesade Oluokun,JAX,0,5,3,60.0%,22.0,7.3,4.4,0.0,70.4,2.8,12.0,10.0,4,0,2,0.0,2,4,0,0.0%,2.0,2022,20
Devin Lloyd,JAX,1,6,3,50.0%,18.0,6.0,3.0,0.0,16.7,3.5,2.0,16.0,5,0,0,0.0,0,6,1,14.3%,2.0,2022,20
Shaquill Griffin,JAX,0,4,2,50.0%,17.0,8.5,4.3,0.0,61.5,14.8,14.0,3.0,0,0,0,0.0,0,4,0,0.0%,2.0,2022,20
Tyson Campbell,JAX,0,3,2,66.7%,40.0,20.0,13.3,0.0,109.7,9.3,33.0,7.0,0,0,0,0.0,0,3,0,0.0%,2.0,2022,20
Andre Cisco,JAX,1,1,1,100.0%,19.0,19.0,19.0,0.0,79.2,9.0,9.0,10.0,0,0,0,0.0,0,6,0,0.0%,2.0,2022,20
Darious Williams,JAX,0,4,1,25.0%,9.0,9.0,2.3,0.0,39.6,13.3,6.0,3.0,0,0,0,0.0,0,1,0,0.0%,2.0,2022,20
Josh Hines-Allen,JAX,0,0,0,,,,,,,,,,4,0,1,2.0,3,3,0,0.0%,2.0,2022,20
Adam Gotsis,JAX,0,0,0,,,,,,,,,,0,0,2,1.0,3,2,0,0.0%,2.0,2022,20
Travon Walker,JAX,0,0,0,,,,,,,,,,0,2,1,0.0,3,2,0,0.0%,2.0,2022,20
Roy Robertson-Harris,JAX,0,0,0,,,,,,,,,,0,0,1,1.0,2,3,0,0.0%,2.0,2022,20
Arden Key,JAX,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%,2.0,2022,20
Folorunso Fatukasi,JAX,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,2.0,2022,20
