Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Christian McCaffrey,CAR,15,102,0,5.0,52,3.5,50,3.3,0,,2.0,2022,18
Baker Mayfield,CAR,6,35,0,2.0,27,4.5,8,1.3,0,,2.0,2022,18
D'Onta Foreman,CAR,2,9,0,,3,1.5,6,3.0,0,,2.0,2022,18
Saquon Barkley,NYG,21,72,0,3.0,36,1.7,36,1.7,0,,2.0,2022,18
Daniel Jones,NYG,10,21,0,4.0,16,1.6,5,0.5,0,,2.0,2022,18
Matt Breida,NYG,1,-4,0,,-4,-4.0,0,0.0,0,,2.0,2022,18
Gary Brightwell,NYG,1,14,0,1.0,5,5.0,9,9.0,0,,2.0,2022,18
