Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Broncos,7.0,3.38,8.69,-3.51,-1.78,12.19,13.93,-1.74,0.0,-5.2,-2.98,1.87,-0.05,-3.33,-0.71,2.0,2022,29
Texans,-7.0,-12.19,-13.93,1.74,0.0,-3.38,-8.69,3.51,1.78,5.2,-1.87,2.98,3.33,0.05,0.71,2.0,2022,29
