Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Josh Allen,BUF,0,0,0,0,0,6.0,2022,92
Devin Singletary,BUF,5,4,22,0,11,6.0,2022,92
James Cook,BUF,0,0,0,0,0,6.0,2022,92
Stefon Diggs,BUF,13,10,148,1,31,6.0,2022,92
Gabriel Davis,BUF,6,3,74,1,34,6.0,2022,92
Dawson Knox,BUF,3,3,37,1,20,6.0,2022,92
Reggie Gilliam,BUF,3,3,18,0,11,6.0,2022,92
Khalil Shakir,BUF,2,1,14,0,14,6.0,2022,92
Isaiah McKenzie,BUF,5,2,9,0,5,6.0,2022,92
Tommy Sweeney,BUF,1,1,7,0,7,6.0,2022,92
Patrick Mahomes,KAN,0,0,0,0,0,6.0,2022,92
Clyde Edwards-Helaire,KAN,0,0,0,0,0,6.0,2022,92
Isiah Pacheco,KAN,2,2,9,0,12,6.0,2022,92
Travis Kelce,KAN,10,8,108,0,25,6.0,2022,92
Jerick McKinnon,KAN,3,3,29,0,19,6.0,2022,92
JuJu Smith-Schuster,KAN,5,5,113,1,42,6.0,2022,92
Mecole Hardman,KAN,4,3,42,1,26,6.0,2022,92
Skyy Moore,KAN,3,1,24,0,24,6.0,2022,92
Noah Gray,KAN,3,3,13,0,7,6.0,2022,92
Justin Watson,KAN,1,0,0,0,0,6.0,2022,92
Marquez Valdes-Scantling,KAN,3,0,0,0,0,6.0,2022,92
Michael Burton,KAN,1,0,0,0,0,6.0,2022,92
