Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Bailey Zappe,NWE,1,1,-6,0,-6,6.0,2022,84
Rhamondre Stevenson,NWE,5,4,15,0,7,6.0,2022,84
Tyquan Thornton,NWE,5,4,37,1,21,6.0,2022,84
Pierre Strong,NWE,0,0,0,0,0,6.0,2022,84
Kevin Harris,NWE,0,0,0,0,0,6.0,2022,84
DeVante Parker,NWE,6,4,64,0,29,6.0,2022,84
Jonnu Smith,NWE,2,2,61,0,53,6.0,2022,84
Hunter Henry,NWE,7,4,61,1,31,6.0,2022,84
Jakobi Meyers,NWE,4,4,60,0,27,6.0,2022,84
Kendrick Bourne,NWE,1,1,17,0,17,6.0,2022,84
Jacoby Brissett,CLE,0,0,0,0,0,6.0,2022,84
Nick Chubb,CLE,2,1,14,0,14,6.0,2022,84
Kareem Hunt,CLE,1,0,0,0,0,6.0,2022,84
Donovan Peoples-Jones,CLE,5,4,74,0,37,6.0,2022,84
David Njoku,CLE,6,3,58,0,33,6.0,2022,84
Amari Cooper,CLE,12,4,44,1,15,6.0,2022,84
Pharaoh Brown,CLE,3,2,21,0,11,6.0,2022,84
Harrison Bryant,CLE,4,3,18,0,7,6.0,2022,84
Michael Woods II,CLE,2,1,15,0,15,6.0,2022,84
David Bell,CLE,2,1,13,0,13,6.0,2022,84
D'Ernest Johnson,CLE,2,2,9,0,7,6.0,2022,84
Anthony Schwartz,CLE,3,0,0,0,0,6.0,2022,84
