Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,week,year,game_id
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF,,,
Kyle Dugger,NWE,1,0,0,0,2,0.0,8,6,2,0,0,0,0,0,0,6.0,2022,84
Jalen Mills,NWE,1,15,0,15,1,0.0,4,3,1,0,0,0,0,0,0,6.0,2022,84
Deatrich Wise Jr.,NWE,0,0,0,0,1,1.0,3,3,0,0,1,0,0,0,1,6.0,2022,84
Davon Godchaux,NWE,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0,6.0,2022,84
Mack Wilson,NWE,0,0,0,0,0,0.5,4,1,3,0,1,0,0,0,0,6.0,2022,84
Anfernee Jennings,NWE,0,0,0,0,0,0.5,2,1,1,0,3,0,0,0,0,6.0,2022,84
Matt Judon,NWE,0,0,0,0,0,0.0,4,4,0,1,1,0,0,0,0,6.0,2022,84
Raekwon McMillan,NWE,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,6.0,2022,84
Adrian Phillips,NWE,0,0,0,0,1,0.0,4,2,2,0,0,0,0,0,0,6.0,2022,84
Myles Bryant,NWE,0,0,0,0,1,0.0,3,1,2,0,0,0,0,0,0,6.0,2022,84
Devin McCourty,NWE,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,6.0,2022,84
Jahlani Tavai,NWE,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0,6.0,2022,84
Christian Barmore,NWE,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,6.0,2022,84
Daniel Ekuale,NWE,0,0,0,0,0,0.0,2,2,0,0,1,0,0,0,0,6.0,2022,84
Jack Jones,NWE,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0,6.0,2022,84
Brenden Schooler,NWE,0,0,0,0,0,0.0,2,2,0,0,0,1,0,0,0,6.0,2022,84
Ja'Whaun Bentley,NWE,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0,6.0,2022,84
Carl Davis,NWE,0,0,0,0,0,0.0,1,1,0,0,0,1,17,0,0,6.0,2022,84
DaMarcus Mitchell,NWE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2022,84
Sam Roberts,NWE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2022,84
Pierre Strong,NWE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2022,84
Shaun Wade,NWE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2022,84
Marcus Jones,NWE,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,6.0,2022,84
Myles Garrett,CLE,0,0,0,0,0,2.0,6,3,3,2,1,0,0,0,1,6.0,2022,84
Jacob Phillips,CLE,0,0,0,0,0,0.0,10,4,6,0,0,0,0,0,0,6.0,2022,84
Grant Delpit,CLE,0,0,0,0,1,0.0,7,5,2,0,0,0,0,0,0,6.0,2022,84
John Johnson,CLE,0,0,0,0,0,0.0,7,3,4,1,0,1,0,0,0,6.0,2022,84
Martin Emerson,CLE,0,0,0,0,2,0.0,6,6,0,0,0,0,0,0,0,6.0,2022,84
Jeremiah Owusu-Koramoah,CLE,0,0,0,0,0,0.0,6,1,5,0,0,0,0,0,0,6.0,2022,84
Sione Takitaki,CLE,0,0,0,0,0,0.0,5,4,1,1,0,0,0,0,0,6.0,2022,84
Greg Newsome II,CLE,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,6.0,2022,84
Isaac Rochell,CLE,0,0,0,0,0,0.0,3,3,0,1,0,0,0,0,0,6.0,2022,84
Jordan Elliott,CLE,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,6.0,2022,84
Jordan Kunaszyk,CLE,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,6.0,2022,84
Perrion Winfrey,CLE,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,6.0,2022,84
Alex Wright,CLE,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,6.0,2022,84
Pharaoh Brown,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2022,84
Taven Bryan,CLE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,6.0,2022,84
Jack Conklin,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2022,84
Amari Cooper,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2022,84
A.J. Green,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2022,84
D'Ernest Johnson,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2022,84
Herb Miller,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2022,84
Greedy Williams,CLE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,6.0,2022,84
Tommy Togiai,CLE,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,6.0,2022,84
