Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Lamar Jackson,BAL,0,0,0,0,0,6.0,2022,88
Kenyan Drake,BAL,2,1,8,0,8,6.0,2022,88
J.K. Dobbins,BAL,0,0,0,0,0,6.0,2022,88
Mark Andrews,BAL,11,7,106,1,18,6.0,2022,88
Isaiah Likely,BAL,4,2,30,0,19,6.0,2022,88
Demarcus Robinson,BAL,5,3,27,0,15,6.0,2022,88
Josh Oliver,BAL,3,2,21,0,12,6.0,2022,88
Devin Duvernay,BAL,5,1,14,0,14,6.0,2022,88
Tylan Wallace,BAL,1,1,4,0,4,6.0,2022,88
Patrick Ricard,BAL,1,0,0,0,0,6.0,2022,88
Daniel Jones,NYG,0,0,0,0,0,6.0,2022,88
Saquon Barkley,NYG,3,3,12,0,5,6.0,2022,88
Daniel Bellinger,NYG,5,5,38,1,10,6.0,2022,88
Wan'Dale Robinson,NYG,4,3,37,1,17,6.0,2022,88
Marcus Johnson,NYG,4,2,25,0,18,6.0,2022,88
Richie James,NYG,2,2,18,0,10,6.0,2022,88
Darius Slayton,NYG,3,1,18,0,18,6.0,2022,88
David Sills,NYG,2,1,8,0,8,6.0,2022,88
Matt Breida,NYG,2,2,17,0,15,6.0,2022,88
