Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Jimmy Garoppolo,SFO,0,0,0,0,0,6.0,2022,82
Jeff Wilson,SFO,1,0,0,0,0,6.0,2022,82
Deebo Samuel,SFO,10,7,79,0,27,6.0,2022,82
Tevin Coleman,SFO,0,0,0,0,0,6.0,2022,82
Brandon Aiyuk,SFO,11,8,83,2,14,6.0,2022,82
George Kittle,SFO,10,8,83,0,19,6.0,2022,82
Kyle Juszczyk,SFO,4,4,33,0,10,6.0,2022,82
Jauan Jennings,SFO,3,2,18,0,9,6.0,2022,82
Charlie Woerner,SFO,1,0,0,0,0,6.0,2022,82
Ray-Ray McCloud,SFO,1,0,0,0,0,6.0,2022,82
Marcus Mariota,ATL,0,0,0,0,0,6.0,2022,82
Caleb Huntley,ATL,0,0,0,0,0,6.0,2022,82
Tyler Allgeier,ATL,0,0,0,0,0,6.0,2022,82
Avery Williams,ATL,1,1,2,0,2,6.0,2022,82
Keith Smith,ATL,1,1,8,0,8,6.0,2022,82
Olamide Zaccheaus,ATL,4,4,58,0,37,6.0,2022,82
Drake London,ATL,4,3,40,0,20,6.0,2022,82
Kyle Pitts,ATL,3,3,19,1,7,6.0,2022,82
MyCole Pruitt,ATL,1,1,2,1,2,6.0,2022,82
