Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Trevor Lawrence,JAX,0,0,0,0,0,6.0,2022,85
Travis Etienne,JAX,2,2,22,0,22,6.0,2022,85
Jamycal Hasty,JAX,0,0,0,0,0,6.0,2022,85
James Robinson,JAX,1,1,1,0,1,6.0,2022,85
Jamal Agnew,JAX,1,1,5,0,5,6.0,2022,85
Christian Kirk,JAX,5,4,24,1,12,6.0,2022,85
Zay Jones,JAX,5,5,42,0,18,6.0,2022,85
Evan Engram,JAX,6,5,40,0,16,6.0,2022,85
Tim Jones,JAX,1,1,20,0,20,6.0,2022,85
Luke Farrell,JAX,1,1,11,0,11,6.0,2022,85
Matt Ryan,IND,0,0,0,0,0,6.0,2022,85
Deon Jackson,IND,10,10,79,0,22,6.0,2022,85
Phillip Lindsay,IND,3,3,5,0,5,6.0,2022,85
Michael Pittman Jr.,IND,16,13,134,0,20,6.0,2022,85
Parris Campbell,IND,11,7,57,1,15,6.0,2022,85
Alec Pierce,IND,7,3,49,1,32,6.0,2022,85
Kylen Granson,IND,4,4,38,0,17,6.0,2022,85
Jelani Woods,IND,3,2,27,1,17,6.0,2022,85
Mike Strachan,IND,2,0,0,0,0,6.0,2022,85
