Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Kirk Cousins,MIN,0,0,0,0,0,6.0,2022,87
Dalvin Cook,MIN,1,1,6,0,6,6.0,2022,87
C.J. Ham,MIN,0,0,0,0,0,6.0,2022,87
Alexander Mattison,MIN,0,0,0,0,0,6.0,2022,87
Justin Jefferson,MIN,8,6,107,0,47,6.0,2022,87
Adam Thielen,MIN,8,4,36,1,14,6.0,2022,87
K.J. Osborn,MIN,5,3,18,0,8,6.0,2022,87
Irv Smith Jr.,MIN,4,4,7,1,4,6.0,2022,87
Johnny Mundt,MIN,2,2,1,0,1,6.0,2022,87
Teddy Bridgewater,MIA,0,0,0,0,0,6.0,2022,87
Skylar Thompson,MIA,0,0,0,0,0,6.0,2022,87
Raheem Mostert,MIA,2,1,-1,0,-1,6.0,2022,87
Chase Edmonds,MIA,2,2,28,0,14,6.0,2022,87
Alec Ingold,MIA,2,2,10,0,8,6.0,2022,87
Tyreek Hill,MIA,15,12,177,0,28,6.0,2022,87
Jaylen Waddle,MIA,10,6,129,0,49,6.0,2022,87
Mike Gesicki,MIA,7,6,69,2,18,6.0,2022,87
Trent Sherfield,MIA,4,1,6,0,6,6.0,2022,87
Clayton Fejedelem,MIA,0,0,0,0,0,6.0,2022,87
River Cracraft,MIA,1,0,0,0,0,6.0,2022,87
Tanner Conner,MIA,2,0,0,0,0,6.0,2022,87
