Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Tyrique Stevenson,CHI,0,5,3,60.0%,22.0,7.3,4.4,0.0,70.4,9.0,17.0,5.0,0,0,0,0.0,0,7,1,12.5%,9.0,2024,133
Tremaine Edmunds,CHI,0,3,3,100.0%,43.0,14.3,14.3,0.0,118.7,2.7,8.0,35.0,1,0,0,0.0,0,5,1,16.7%,9.0,2024,133
Reddy Steward,CHI,0,3,2,66.7%,39.0,19.5,13.0,0.0,109.7,8.7,22.0,17.0,1,0,0,0.0,0,1,1,50.0%,9.0,2024,133
Jaylon Johnson,CHI,0,3,2,66.7%,31.0,15.5,10.3,0.0,100.7,9.3,6.0,25.0,0,0,0,0.0,0,2,3,60.0%,9.0,2024,133
T.J. Edwards,CHI,0,2,2,100.0%,27.0,13.5,13.5,0.0,118.7,2.0,4.0,23.0,1,0,0,0.0,0,7,0,0.0%,9.0,2024,133
Elijah Hicks,CHI,0,1,1,100.0%,15.0,15.0,15.0,0.0,118.7,13.0,13.0,2.0,1,0,0,0.0,0,8,0,0.0%,9.0,2024,133
Terell Smith,CHI,0,2,1,50.0%,0.0,0.0,0.0,0.0,56.2,8.0,0.0,0.0,0,0,0,0.0,0,1,0,0.0%,9.0,2024,133
Kevin Byard,CHI,0,1,0,0.0%,,,0.0,,39.6,16.0,,,1,1,0,1.0,2,7,1,12.5%,9.0,2024,133
DeMarcus Walker,CHI,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,9.0,2024,133
Chris Williams,CHI,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%,9.0,2024,133
Jacob Martin,CHI,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%,9.0,2024,133
Gervon Dexter,CHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%,9.0,2024,133
Darrell Taylor,CHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%,9.0,2024,133
Jack Sanborn,CHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,6,2,25.0%,9.0,2024,133
Noah Sewell,CHI,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%,9.0,2024,133
Austin Booker,CHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%,9.0,2024,133
Owen Pappoe,ARI,0,6,6,100.0%,41.0,6.8,6.8,0.0,95.1,2.7,16.0,25.0,6,0,0,0.0,0,5,1,16.7%,9.0,2024,133
Starling Thomas,ARI,0,7,4,57.1%,32.0,8.0,4.6,0.0,68.7,8.1,26.0,6.0,0,0,0,0.0,0,6,0,0.0%,9.0,2024,133
Budda Baker,ARI,0,2,2,100.0%,15.0,7.5,7.5,0.0,97.9,7.5,15.0,0.0,1,2,0,0.0,2,12,1,7.7%,9.0,2024,133
Kyzir White,ARI,0,2,2,100.0%,21.0,10.5,10.5,0.0,110.4,3.0,6.0,15.0,4,0,0,0.5,1,5,0,0.0%,9.0,2024,133
Garrett Williams,ARI,0,8,2,25.0%,28.0,14.0,3.5,0.0,41.7,13.4,18.0,10.0,1,1,0,0.0,1,5,0,0.0%,9.0,2024,133
Krys Barnes,ARI,0,2,2,100.0%,19.0,9.5,9.5,0.0,106.2,7.5,15.0,4.0,1,0,0,0.0,0,1,0,0.0%,9.0,2024,133
Dadrion Taylor-Demerson,ARI,0,2,2,100.0%,14.0,7.0,7.0,0.0,95.8,6.5,13.0,1.0,0,0,0,0.0,0,3,0,0.0%,9.0,2024,133
Julian Okwara,ARI,0,1,1,100.0%,7.0,7.0,7.0,0.0,95.8,-1.0,-1.0,8.0,0,0,0,0.0,0,0,1,100.0%,9.0,2024,133
Max Melton,ARI,0,8,1,12.5%,6.0,6.0,0.8,0.0,39.6,16.5,6.0,0.0,0,0,0,0.0,0,2,0,0.0%,9.0,2024,133
Jalen Thompson,ARI,0,1,1,100.0%,44.0,44.0,44.0,0.0,118.7,35.0,35.0,9.0,4,0,0,0.0,0,2,0,0.0%,9.0,2024,133
Kei'Trel Clark,ARI,0,1,1,100.0%,13.0,13.0,13.0,0.0,118.7,9.0,9.0,4.0,0,0,0,0.0,0,1,0,0.0%,9.0,2024,133
Roy Lopez,ARI,0,0,0,,,,,,,,,,0,3,0,0.0,3,0,0,,9.0,2024,133
Victor Dimukeje,ARI,0,0,0,,,,,,,,,,0,1,2,0.0,3,1,0,0.0%,9.0,2024,133
Zaven Collins,ARI,0,0,0,,,,,,,,,,2,0,0,2.0,3,6,0,0.0%,9.0,2024,133
Dante Stills,ARI,0,0,0,,,,,,,,,,0,1,0,0.5,2,4,1,20.0%,9.0,2024,133
Jesse Luketa,ARI,0,0,0,,,,,,,,,,0,1,0,1.0,2,2,0,0.0%,9.0,2024,133
Xavier Thomas,ARI,0,0,0,,,,,,,,,,0,0,0,1.5,2,3,0,0.0%,9.0,2024,133
L.J. Collier,ARI,0,0,0,,,,,,,,,,0,0,0,0.5,1,3,0,0.0%,9.0,2024,133
Mack Wilson,ARI,0,0,0,,,,,,,,,,7,0,1,0.0,1,2,0,0.0%,9.0,2024,133
Ben Stille,ARI,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%,9.0,2024,133
