Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Derek Carr,NOR,18,31,236,12,37.5,199,6.4,77,4.3,2.5,159,8.8,1,3.7%,6,22.2%,1,9,2,3,6,18.8%,0,,9.0,2024,127
Taysom Hill,NOR,0,1,0,0,0.0,0,0.0,0,,0.0,0,,0,0.0%,1,100.0%,0,0,0,1,1,100.0%,0,,9.0,2024,127
Bryce Young,CAR,16,26,171,8,29.6,211,8.1,65,4.1,2.5,106,6.6,1,4.2%,5,20.8%,1,7,2,2,5,17.2%,2,6.0,9.0,2024,127
