Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
CeeDee Lamb,DAL,12,8,47,0,2.0,32,4.0,15,1.9,7.2,0,,1,8.3,0,74.0,9.0,2024,125
Jake Ferguson,DAL,10,7,71,0,3.0,23,3.3,48,6.9,2.9,1,7.0,0,0.0,0,90.0,9.0,2024,125
Rico Dowdle,DAL,6,5,32,1,3.0,-3,-0.6,35,7.0,-0.8,2,2.5,0,0.0,0,128.5,9.0,2024,125
Jalen Tolbert,DAL,6,3,19,1,2.0,16,5.3,3,1.0,12.8,0,,0,0.0,0,96.5,9.0,2024,125
KaVontae Turpin,DAL,4,3,36,0,1.0,27,9.0,9,3.0,10.5,0,,0,0.0,0,102.1,9.0,2024,125
Jalen Brooks,DAL,5,2,26,0,1.0,25,12.5,1,0.5,11.4,0,,1,20.0,0,57.1,9.0,2024,125
Hunter Luepke,DAL,2,2,4,0,0.0,0,0.0,4,2.0,0.0,0,,0,0.0,0,79.2,9.0,2024,125
Ryan Flournoy,DAL,2,1,13,0,1.0,-2,-2.0,15,15.0,2.0,0,,1,50.0,0,70.8,9.0,2024,125
C.J. Goodwin,DAL,1,0,0,0,,0,,0,,7.0,0,,0,0.0,0,39.6,9.0,2024,125
Bijan Robinson,ATL,7,7,59,0,4.0,-11,-1.6,70,10.0,-1.6,1,7.0,0,0.0,0,101.8,9.0,2024,125
Darnell Mooney,ATL,9,5,88,1,4.0,50,10.0,38,7.6,12.0,1,5.0,0,0.0,0,126.2,9.0,2024,125
Ray-Ray McCloud,ATL,3,3,28,1,2.0,13,4.3,15,5.0,4.3,0,,0,0.0,0,145.1,9.0,2024,125
Drake London,ATL,2,2,27,1,2.0,24,12.0,3,1.5,12.0,0,,0,0.0,0,158.3,9.0,2024,125
KhaDarel Hodge,ATL,2,1,9,0,,0,0.0,9,9.0,0.0,0,,0,0.0,0,62.5,9.0,2024,125
Kyle Pitts,ATL,1,1,11,0,,2,2.0,9,9.0,2.0,1,1.0,0,0.0,0,112.5,9.0,2024,125
