Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Josh Downs,IND,9,6,60,0,4.0,34,5.7,26,4.3,7.8,0,,1,11.1,1,45.8,9.0,2024,137
Jonathan Taylor,IND,5,3,11,0,1.0,-10,-3.3,21,7.0,-2.4,0,,1,20.0,0,64.6,9.0,2024,137
Alec Pierce,IND,3,3,41,0,3.0,36,12.0,5,1.7,12.0,0,,0,0.0,0,118.7,9.0,2024,137
Kylen Granson,IND,1,1,22,0,1.0,18,18.0,4,4.0,18.0,0,,0,0.0,0,118.7,9.0,2024,137
Adonai Mitchell,IND,1,1,22,0,,21,21.0,1,1.0,21.0,0,,0,0.0,0,118.7,9.0,2024,137
Trey Sermon,IND,2,1,9,0,,1,1.0,8,8.0,0.0,0,,0,0.0,0,62.5,9.0,2024,137
Michael Pittman Jr.,IND,4,1,14,0,,14,14.0,0,0.0,12.5,0,,0,0.0,0,41.7,9.0,2024,137
Ashton Dulin,IND,2,0,0,0,0.0,0,,0,,14.0,0,,0,0.0,0,39.6,9.0,2024,137
Justin Jefferson,MIN,9,7,137,0,5.0,102,14.6,35,5.0,14.7,0,,0,0.0,1,79.2,9.0,2024,137
Jordan Addison,MIN,5,5,42,1,4.0,27,5.4,15,3.0,5.4,0,,0,0.0,0,141.2,9.0,2024,137
Josh Oliver,MIN,5,5,58,1,4.0,29,5.8,29,5.8,5.8,0,,0,0.0,0,154.6,9.0,2024,137
Aaron Jones,MIN,4,4,18,0,1.0,-11,-2.8,29,7.3,-2.8,1,4.0,0,0.0,0,85.4,9.0,2024,137
T.J. Hockenson,MIN,4,3,27,0,1.0,26,8.7,1,0.3,10.5,0,,0,0.0,1,53.1,9.0,2024,137
Cam Akers,MIN,2,2,7,0,0.0,-3,-1.5,10,5.0,-1.5,0,,0,0.0,0,81.2,9.0,2024,137
Brandon Powell,MIN,1,1,9,0,1.0,6,6.0,3,3.0,6.0,0,,0,0.0,0,104.2,9.0,2024,137
Jalen Nailor,MIN,1,1,7,1,1.0,7,7.0,0,0.0,7.0,0,,0,0.0,0,135.4,9.0,2024,137
Trent Sherfield,MIN,1,1,7,0,,4,4.0,3,3.0,4.0,0,,0,0.0,0,95.8,9.0,2024,137
Johnny Mundt,MIN,1,0,0,0,,0,,0,,14.0,0,,1,100.0,0,39.6,9.0,2024,137
