Player,Pos,home_team,team,week,year,game_id
Baker Mayfield,QB,0,Buccaneers,9.0,2024,138
Rachaad White,RB,0,Buccaneers,9.0,2024,138
Trey Palmer,WR,0,Buccaneers,9.0,2024,138
Ryan Miller,WR,0,Buccaneers,9.0,2024,138
Rakim Jarrett,WR,0,Buccaneers,9.0,2024,138
Cade Otton,TE,0,Buccaneers,9.0,2024,138
Tristan Wirfs,T,0,Buccaneers,9.0,2024,138
Luke Goedeke,T,0,Buccaneers,9.0,2024,138
Ben Bredeson,G,0,Buccaneers,9.0,2024,138
Cody Mauch,G,0,Buccaneers,9.0,2024,138
Graham Barton,C,0,Buccaneers,9.0,2024,138
Calijah Kancey,DL,0,Buccaneers,9.0,2024,138
Vita Vea,NT,0,Buccaneers,9.0,2024,138
YaYa Diaby,OLB,0,Buccaneers,9.0,2024,138
Joe Tryon-Shoyinka,OLB,0,Buccaneers,9.0,2024,138
Lavonte David,LB,0,Buccaneers,9.0,2024,138
K.J. Britt,LB,0,Buccaneers,9.0,2024,138
Zyon McCollum,CB,0,Buccaneers,9.0,2024,138
Josh Hayes,DB,0,Buccaneers,9.0,2024,138
Tykee Smith,S,0,Buccaneers,9.0,2024,138
Jordan Whitehead,S,0,Buccaneers,9.0,2024,138
Antoine Winfield Jr.,S,0,Buccaneers,9.0,2024,138
