Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Justin Herbert,LAC,18,27,282,10,30.3,270,10.0,153,8.5,5.7,129,7.2,0,0.0%,4,15.4%,6,6,4,5,15,44.1%,1,4.0,9.0,2024,129
Jameis Winston,CLE,26,46,235,14,26.9,410,8.9,189,7.3,4.1,46,1.8,4,8.7%,10,21.7%,6,2,2,2,10,17.9%,4,6.3,9.0,2024,129
