Player,Pos,home_team,team,week,year,game_id
Jalen Hurts,QB,1,Eagles,9.0,2024,134
Saquon Barkley,RB,1,Eagles,9.0,2024,134
A.J. Brown,WR,1,Eagles,9.0,2024,134
DeVonta Smith,WR,1,Eagles,9.0,2024,134
Grant Calcaterra,TE,1,Eagles,9.0,2024,134
Cam Jurgens,OL,1,Eagles,9.0,2024,134
Mekhi Becton,T,1,Eagles,9.0,2024,134
Fred Johnson,T,1,Eagles,9.0,2024,134
Lane Johnson,T,1,Eagles,9.0,2024,134
Landon Dickerson,G,1,Eagles,9.0,2024,134
Jalen Carter,DT,1,Eagles,9.0,2024,134
Jordan Davis,DT,1,Eagles,9.0,2024,134
Josh Sweat,OLB,1,Eagles,9.0,2024,134
Nolan Smith,OLB,1,Eagles,9.0,2024,134
Zack Baun,LB,1,Eagles,9.0,2024,134
Ben VanSumeren,LB,1,Eagles,9.0,2024,134
Nakobe Dean,LB,1,Eagles,9.0,2024,134
Quinyon Mitchell,CB,1,Eagles,9.0,2024,134
Isaiah Rodgers,CB,1,Eagles,9.0,2024,134
Cooper DeJean,DB,1,Eagles,9.0,2024,134
C.J. Gardner-Johnson,S,1,Eagles,9.0,2024,134
Reed Blankenship,S,1,Eagles,9.0,2024,134
