Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Chiefs,6.0,13.78,12.63,0.42,-3.58,-7.44,-7.14,-1.64,0.0,-0.89,-5.29,5.64,1.45,-2.2,-0.49,9.0,2024,138
Buccaneers,-6.0,7.44,7.14,1.64,0.0,-13.78,-12.63,-0.42,3.58,0.89,-5.64,5.29,2.2,-1.45,0.49,9.0,2024,138
