Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Gardner Minshew II,LVR,0,0,0,0,0,9.0,2024,128
Desmond Ridder,LVR,0,0,0,0,0,9.0,2024,128
Alexander Mattison,LVR,0,0,0,0,0,9.0,2024,128
Ameer Abdullah,LVR,3,3,14,0,10,9.0,2024,128
Zamir White,LVR,0,0,0,0,0,9.0,2024,128
Jakobi Meyers,LVR,11,8,105,0,23,9.0,2024,128
Brock Bowers,LVR,8,5,45,1,22,9.0,2024,128
Harrison Bryant,LVR,2,2,22,0,18,9.0,2024,128
Ramel Keyton,LVR,2,1,7,0,7,9.0,2024,128
Tre Tucker,LVR,6,2,5,0,6,9.0,2024,128
Joe Burrow,CIN,0,0,0,0,0,9.0,2024,128
Chase Brown,CIN,5,5,37,1,13,9.0,2024,128
Mike Gesicki,CIN,6,5,100,2,47,9.0,2024,128
Ja'Marr Chase,CIN,11,7,43,0,11,9.0,2024,128
Erick All,CIN,2,2,24,0,18,9.0,2024,128
Drew Sample,CIN,4,4,14,1,5,9.0,2024,128
Tanner Hudson,CIN,3,2,14,0,11,9.0,2024,128
Andrei Iosivas,CIN,4,1,10,1,10,9.0,2024,128
Kendric Pryor,CIN,1,1,9,0,9,9.0,2024,128
Trenton Irwin,CIN,1,0,0,0,0,9.0,2024,128
Jake Browning,CIN,0,0,0,0,0,9.0,2024,128
