Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Baker Mayfield,TAM,0,0,9.0,2024,138
Bucky Irving,TAM,0,0,9.0,2024,138
Sterling Shepard,TAM,0,0,9.0,2024,138
Rachaad White,TAM,0,0,9.0,2024,138
Sean Tucker,TAM,0,0,9.0,2024,138
Cade Otton,TAM,0,0,9.0,2024,138
Trey Palmer,TAM,0,0,9.0,2024,138
Rakim Jarrett,TAM,0,0,9.0,2024,138
Ryan Miller,TAM,0,0,9.0,2024,138
Patrick Mahomes,KAN,0,0,9.0,2024,138
Kareem Hunt,KAN,0,0,9.0,2024,138
Samaje Perine,KAN,0,0,9.0,2024,138
Carson Steele,KAN,0,0,9.0,2024,138
Travis Kelce,KAN,1,1,9.0,2024,138
DeAndre Hopkins,KAN,0,0,9.0,2024,138
Justin Watson,KAN,0,0,9.0,2024,138
Mecole Hardman,KAN,0,0,9.0,2024,138
Peyton Hendershot,KAN,0,0,9.0,2024,138
Noah Gray,KAN,0,0,9.0,2024,138
Xavier Worthy,KAN,0,0,9.0,2024,138
