Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Derek Carr,NOR,18,31,236,1,0,1,6,25,92.9,9.0,2024,127
Taysom Hill,NOR,0,1,0,0,0,0,0,0,39.6,9.0,2024,127
Alvin Kamara,NOR,0,0,0,0,0,0,0,0,,9.0,2024,127
Jordan Mims,NOR,0,0,0,0,0,0,0,0,,9.0,2024,127
Matthew Hayball,NOR,0,0,0,0,0,0,0,0,,9.0,2024,127
Juwan Johnson,NOR,0,0,0,0,0,0,0,0,,9.0,2024,127
Cedrick Wilson Jr.,NOR,0,0,0,0,0,0,0,0,,9.0,2024,127
Foster Moreau,NOR,0,0,0,0,0,0,0,0,,9.0,2024,127
Chris Olave,NOR,0,0,0,0,0,0,0,0,,9.0,2024,127
Marquez Valdes-Scantling,NOR,0,0,0,0,0,0,0,0,,9.0,2024,127
Adam Prentice,NOR,0,0,0,0,0,0,0,0,,9.0,2024,127
Mason Tipton,NOR,0,0,0,0,0,0,0,0,,9.0,2024,127
Jermaine Jackson,NOR,0,0,0,0,0,0,0,0,,9.0,2024,127
Bryce Young,CAR,16,26,171,1,1,1,5,46,77.6,9.0,2024,127
Chuba Hubbard,CAR,0,0,0,0,0,0,0,0,,9.0,2024,127
Xavier Legette,CAR,0,0,0,0,0,0,0,0,,9.0,2024,127
Ja'Tavion Sanders,CAR,0,0,0,0,0,0,0,0,,9.0,2024,127
Jalen Coker,CAR,0,0,0,0,0,0,0,0,,9.0,2024,127
David Moore,CAR,0,0,0,0,0,0,0,0,,9.0,2024,127
Jonathan Mingo,CAR,0,0,0,0,0,0,0,0,,9.0,2024,127
Deven Thompkins,CAR,0,0,0,0,0,0,0,0,,9.0,2024,127
Miles Sanders,CAR,0,0,0,0,0,0,0,0,,9.0,2024,127
